key	value
1262	Elevvårdskostnad grundskola skolkommun, tkr dividerat med antal elever i kommunens grundskola. Uppgiften avser kalenderår, mätt 31 december. Avser egen regi.
1263	Elevvårdskostnader gymnasieskola skolkommun, tkr dividerat med antal elever i kommunens gymnasieskolor. Uppgiften avser kalenderår, mätt 31 december. Avser egen regi.
1264	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
1265	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
1266	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
1267	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
1268	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser vårdcentraler. Källa Egna uppgifter i landstinget
1269	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögskol
1270	En granskning av kommunens webbsida på LSS-området och frågan: Finns information i Lyssna? (Ska vara integrerat på webbplatsen, inte behöva ladda ned ett program) (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett k
1271	En granskning av kommunens webbsida på LSS-området och frågan: Finns information i Teckenspråk på ingångssidan om funktionsnedsättning? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar 
1272	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om hur man kan framföra synpunkter/klagomål? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och e
1273	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om hur man kan överklaga ett beslut? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-s
1274	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om hur man söker stöd/insatser? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar =
1275	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om personlig assistans? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Käll
1276	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om sysselsättning eller daglig verksamhet? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett
1277	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om särskilt boende för personer med funktionsnedsättning?(På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-sva
1278	En granskning av kommunens webbsida på LSS-området och frågan: Finns information på Lättläst på ingångssidan om funktionsnedsättning? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 
1279	En granskning av kommunens webbsida på LSS-området och frågan: Finns mejladress till detta namn el. funktion? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0.
1280	En granskning av kommunens webbsida på LSS-området och frågan: Finns telefonnummer kopplat till detta namn el. funktion? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Ne
1281	En granskning av kommunens webbsida på LSS-området och frågan: Finns uppgift om vem man ska kontakta för mer information; namn eller funktion? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett J
1282	Engagemangsindex för förskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index  
1283	Engagemangsindex för grundskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index
1284	Engagemangsindex för gymnasieskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-in
1285	Engagemangsindex för hemtjänst äldreomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang
1286	Engagemangsindex för hälso- och sjukvård totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engag
1287	Engagemangsindex för individ- och familjeomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engag
1288	Engagemangsindex för infrastruktur, skydd m.m enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagem
1289	Engagemangsindex för kommunen totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-
1290	Engagemangsindex för kultur och fritid enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HM
1291	Engagemangsindex för landstinget totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. H
1292	Engagemangsindex för omsorg om personer med funktionsnedsättning enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara p
1293	Engagemangsindex för primärvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index
1294	Engagemangsindex för regional utveckling enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. 
1295	Engagemangsindex för specialiserad psykiatrisk vård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa e
1296	Engagemangsindex för specialiserad somatisk vård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa enga
1297	Engagemangsindex för särskilt boende äldreomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa enga
1298	Engagemangsindex för tandvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index  
1299	Engagemangsindex för övrig hälso- och sjukvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engage
1300	Enkätfråga till kommunen: Bedriver kommunen uppsökande verksamhet för personer med psykisk funktionsnedsättning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser ino
1301	Enkätfråga till kommunen: Finns öppen verksamhet i kommunen i form av exempelvis träffställe? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom personer med psyk
1302	Enkätfråga till kommunen: Har kommunen en överenskommelse om samarbete med landstinget som innehåller gemensamma mål, resurs- och ansvarsfördelning samt rutiner för samarbete mellan kommun och landsting kring enskilda personer? Resultatet som redovisas är
1303	Enkätfråga till kommunen: Har kommunen ett dokumenterat uppföljningssystem för insatser på individnivå? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom persone
1304	Enkätfråga till kommunen: Har kommunen skriftliga rutiner för att upprätta en individuell plan i samarbete med landstinget för personer med psykisk funktionsnedsättning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0
1305	Enkätfråga till kommunen: Har kommunen tillsammans med landstinget genomfört en eller fler behovsinventeringar av personer med psykisk funktionsnedsättning de senaste fyra åren? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-
1306	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser som riktas till personer med psykisk funktionsnedsättning via annonser i massmedia? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och et
1307	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser som riktas till personer med psykisk funktionsnedsättning via ett informationsblad? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och et
1308	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser som riktas till personer med psykisk funktionsnedsättning via information på kommunens webbplats? Resultatet som redovisas är ett kodat värde där ett Ja-sv
1309	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser till personer med psykisk funktionsnedsättning via en brochyr/informationsguide? Informationen omfattar flera myndigheters/ organisationers verksamhet. Res
1310	Enkätfråga till kommunen: Kan kommunen erbjuda plats i socialt kooperativ/Fontänhus eller liknande med individuell målsättning och uppföljning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens 
1311	Enkätfråga till kommunen: Kan kommunen erbjuda strukturerad sysselsättning med indivduell målsättning och uppföljning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförels
1312	Enkätfråga till kommunen: Kan kommunen erbjuda stöd till studier med individuell målsättning och uppföljning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom p
1313	Enkätfråga till kommunen: Är brukare representerade i övergripande ledningsgrupp? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom personer med psykisk funktion
1314	Enkätfråga: Har nämnden den 31 mars dokumenterade rutiner för hantering av fel och brister? Med dokumenterade rutiner avses rutiner för hur fel och brister i verksamheten identifieras, dokumenteras, analyseras och åtgärdas samt hur vidtagna åtgärder följs
1315	Enkätfråga: Har nämnden den 31 mars en samlad plan för de anlitade familjehemmens kompetensutveckling? Med anlitade familjehem menar vi familjehem, jourhem, nätverkshem och släktinghem som har uppdrag. Ja=1/Nej=0. Källa Socialstyrelsen
1316	Enkätfråga: Har nämnden den 31 mars en samlad plan för handläggarnas kompetensutveckling? Här avses en verksamhetsgemensam plan för handläggarnas fortbildning och vidareutbildning som bygger på verksamhetens mål och nämndens kartläggning och analys av han
1317	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för barn- och ungdomspsykiatrin? Ledningen avser 
1318	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för barnhälsovård? Ledningen avser den politiska 
1319	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för förskola/skola? Ledningen avser den politiska
1320	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för polis? Ledningen avser den politiska ledninge
1321	Enkätfråga: Nämnden har den 31 mars dokumenterade riktlinjer som stödjer användning av standardiserade bedömningsinstrument? Med standardiserat bedömningsinstrument menas här ett formulär med i förväg fastställda frågor och svarsalternativ i form av numer
1322	Enkätfråga: Nämnden har den 31 mars ordinarie licens för Barns behov i centrum (BBIC)? BBIC är ett handläggnings- och dokumentationssystem som främjar helhetssyn och kontinuitet i myndighetsutövningen. Ja=1/Nej=0. Källa Socialstyrelsen
1323	Enkätfråga: Redovisade svar avser de kommuner som svarat nej på frågan Har nämnden den 31 mars en socialjourverksamhet i egen regi eller genom avtal med annan kommun - med socionomutbildad personal i beredskap för akuta insatser till skydd för barn och un
1324	Erbjuder hemtjänsten biståndsbedömd demensverksamhet till äldre som har behov av detta? 2=vardag och helg, 1=vardag, 0=tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalf
1325	Erbjuder hemtjänsten den äldre möjligheten att följa med vid dagligvaruinköp? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Eg
1326	Erbjuder hemtjänsten möjlighet till dusch mer än en gång per vecka? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Egen undersö
1327	Erbjuder hemtjänsten möjligheten att välja man/kvinna för personlig hygien? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Egen
1328	Erbjuder hemtjänsten möjligheten att välja personal som talar hemtjänsttagarens språk? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. 
1329	Erbjuder hemtjänsten möjligheten att välja tid för insats?  1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Egen undersökning i 
1330	Erbjuder hemtjänsten social dagverksamhet? 2=vardag och helg, 1=vardag, 0=tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten i kommunen. Måttet avser hemtjänst inom äldreomsorg. Källa: Egen undersökning i komm
1331	Erbjuds stöd i eget boende (oavsett vem som är kontraktsinnehavare - stöd och tillsyn. (Ja=1, Nej =0)\n
1332	Erbjuds stöd i eget boende (oavsett verm som är kontraktsinnehavare med målsättning att utveckla förmågan att klara eget boende). (Ja=1, Nej=0)\n
1333	Ersättning för den grundläggande verksamheten med geografisk information (kkr). Obs ej anslag för denna verksamhet. Här ingår MBK-Avtal, ABT-Avtal, dataleveranser. Källa: Egen uppgift från kommunen
1334	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur bra den generella informationen är om vården och omsorgen om äldre
1335	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur bra informationen om stödet till äldre i vanliga bostäder är på ko
1336	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur bra informationen om äldreboende är på kommunens webbplats. Källa 
1337	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur lätt det är att hitta information på kommunens webbplats om vård o
1338	Ett sammanfattande omdöme (skala 1-5) om delaktigheten inom missbruks- och beroendevården i kommunen som baseras på enkätuppgifter som kommunen lämnat. Frågor inom området gäller till exempel om det finns policy för brukarinflytande, för strukturerade upp
1339	Ett sammanfattande omdöme (skala 1-5) om informationen om missbruks- och beroendevård på kommunens hemsida som baseras på en granskning gjord av Socialstyrelsen. Grundläggande frågor handlar om det finns information om vart man kan vända sig för att få rå
1340	Ett sammanfattande omdöme (skala 1-5) om klientsäkerheten inom missbruks- och beroendevården i kommunen som baseras på enkätuppgifter som kommunen lämnat. Frågorna inom området gäller till exempel användning av screening- och bedömningsinstrument, synpunk
1341	Ett sammanfattande omdöme (skala 1-5) om kunskapen inom missbruks- och beroendevården i kommunen som baseras på enkätuppgifter som kommunen lämnat. Frågorna inom området gäller till exempel om systematiska kartläggningar av klientgrupper, samverkan med fo
1342	Ett sammanfattande omdöme (skala 1-5) om samverkan inom missbruks- och beroendevården i kommunen som baseras på enkätuppgifter som kommunen lämnat. Frågorna inom området gäller till exempel om det finns policy för intern och extern samverkan. Källa Social
1343	Ett sammanfattande omdöme (skala 1-5) om tillgängligheten inom missbruks- och beroendevården i kommunen som baseras på enkätuppgifter som kommunen lämnat. Frågorna inom området gäller till exempel tillgång till socialjour, uppsökande verksamhet, olika ins
1344	Ett sammanfattande omdöme (skala 1-5) om uppföljningen inom missbruks- och beroendevården i kommunen som baseras på enkätuppgifter som kommunen lämnat. Frågorna inom området gäller till exempel förutsättningar för uppföljning, utredningstider och uppföljn
1345	Ett sammanvägt resultat framtaget utifrån kommunens värden för samtliga redovisade resultatindikatorer i Öppna Jämförelser - Grundskola, med undantag för ämnesproven i årskurs 5 och Dagens Nyheters nutidsorientering. Det redovisade resultatet är kommunens
1346	Ett ärende är avslutat efter registrering. Om ingen registrering förekommer är det avslutat vid beslutat inställelsedatum. Källa: Egen uppgift från kommunen
1347	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för affärsverksamhet, dividerat med antal invånare 31/12.
1348	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för alkoholtillstånd m.m. , dividerat med antal invånare 31/12.
1349	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för allmän fritidsverksamhet, dividerat med antal invånare 31/12.
1350	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för allmän kulturverksamhet, dividerat med antal invånare 31/12.
1351	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för arbetsmarknadsåtgärder, dividerat med antal invånare 31/12.
1352	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för barn och ungdomsvård, dividerat med antal invånare 31/12.
1353	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för bibliotek, dividerat med antal invånare 31/12.
1354	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för egentlig verksamhet, dividerat med antal invånare 31/12.
1355	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för ekonomiskt bistånd, dividerat med antal invånare 31/12.
1356	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för familjehemsvård barn och unga, dividerat med antal invånare 31/12.
1357	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för familjehemsvård vuxna missbrukare, dividerat med antal invånare 31/12.
1358	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för familjerätt, dividerat med antal invånare 31/12.
1359	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för fritidsgårdar, dividerat med antal invånare 31/12.
1360	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för fritidshem, dividerat med antal invånare 31/12.
1361	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för fritidsverksamhet, dividerat med antal invånare 31/12.
1362	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för fysisk o. teknisk planering, bostadsförbättr. , dividerat med antal invånare 31/12.
1363	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för förskola och skolbarnsomsorg, dividerat med antal invånare 31/12.
1364	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för förskola, dividerat med antal invånare 31/12.
1365	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för gator och vägar samt parkering, dividerat med antal invånare 31/12.
1366	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för Idrotts- och fritidsanläggningar, dividerat med antal invånare 31/12.
1367	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för individ- och familjeomsorg, dividerat med antal invånare 31/12.
1368	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för infrastruktur, skydd mm, dividerat med antal invånare 31/12.
1369	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för institutionsvård barn och unga, dividerat med antal invånare 31/12.
1370	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för institutionsvård vuxna missbrukare, dividerat med antal invånare 31/12.
1371	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för konsument och energirådg. , dividerat med antal invånare 31/12.
1372	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för kulturverksamhet , dividerat med antal invånare 31/12.
1373	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för miljö hälsa och hållbar utv. , dividerat med antal invånare 31/12.
1374	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för miljö och hälsoskydd, myndighetsutövn. , dividerat med antal invånare 31/12.
1375	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för missbrukarvård vuxna, dividerat med antal invånare 31/12.
1376	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för mmunen totalt, dividerat med antal invånare 31/12.
1377	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för musik- och kulturskola, dividerat med antal invånare 31/12.
1378	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för näringslivsfrämjande åtg. , dividerat med antal invånare 31/12.
1379	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för parker, dividerat med antal invånare 31/12.
1380	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för pedagogisk omsorg, dividerat med antal invånare 31/12.
1381	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för politisk verksamhet, dividerat med antal invånare 31/12.
1382	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för räddningstjänst, dividerat med antal invånare 31/12.
1383	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för stöd till studieorganisationer, dividerat med antal invånare 31/12.
1384	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för särskilt riktade insatser, dividerat med antal invånare 31/12.
1385	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för totalförsvar och samhällsskydd, dividerat med antal invånare 31/12.
1386	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för turistverksamhet, dividerat med antal invånare 31/12.
1387	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för utbildningsverksamhet, dividerat med antal invånare 31/12.
1388	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för äldre och funktionshindrade, dividerat med antal invånare 31/12.
1389	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för öppen fritidsverksamhet, dividerat med antal invånare 31/12.
1390	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för öppna insatser barn och unga, dividerat med antal invånare 31/12.
1391	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för öppna insatser vuxna missbrukare, dividerat med antal invånare 31/12.
1392	Externa intäkter exklusive intäkter från försäljning till andra kommuner och landsting för övrig vuxenvård, dividerat med antal invånare 31/12.
1393	Extraordinära poster företagen, tkr dividerat med antal invånare totalt 31/12.
1394	Extraordinära poster kommun, tkr dividerat med antal invånare totalt 31/12.
1395	Extraordinära poster koncernen, tkr dividerat med antal invånare totalt 31/12.
1396	Extraordinära poster landsting, mnkr dividerat med Antal invånare totalt 31/12 år T
1397	Fasta kostnader och förbrukningsavgifter från elleverantör. Total elkostnad för egna fastigheter. Kostnader för fjärrkyla ingår, men inte el för uppvärmning. Redovisas som kronor per kvadratmeter BRA (bruksarea). Avser samtliga sjukhus. Källa Egna uppgift
1398	Fasta kostnader och förbrukningsavgifter från elleverantör. Total elkostnad för egna fastigheter. Kostnader för fjärrkyla ingår, men inte el för uppvärmning. Redovisas som kronor per kvadratmeter BRA (bruksarea). Avser sjukhus kategori 1. Källa Egna uppgi
1399	Fasta kostnader och förbrukningsavgifter från elleverantör. Total elkostnad för egna fastigheter. Kostnader för fjärrkyla ingår, men inte el för uppvärmning. Redovisas som kronor per kvadratmeter BRA (bruksarea). Avser sjukhus kategori 2. Källa Egna uppgi
1400	Fasta kostnader och förbrukningsavgifter från elleverantör. Total elkostnad för egna fastigheter. Kostnader för fjärrkyla ingår, men inte el för uppvärmning. Redovisas som kronor per kvadratmeter BRA (bruksarea). Avser sjukhus kategori 3. Källa Egna uppgi
1401	Fasta kostnader och förbrukningsavgifter från elleverantör. Total elkostnad för egna fastigheter. Kostnader för fjärrkyla ingår, men inte el för uppvärmning. Redovisas som kronor per kvadratmeter BRA (bruksarea). Avser vårdcentraler. Källa Egna uppgifter 
1402	Fasta kostnader och förbrukningsavgifter från elleverantör. Total elkostnad för egna fastigheter. Kostnader för fjärrkyla ingår, men inte el för uppvärmning. Redovisas som kronor per kvadratmeter BRA (bruksarea). Avser övriga anläggningar såsom administra
1403	Fasta kostnader och förbrukningsavgifter från elleverantör. Total elkostnad för egna fastigheter. Kostnader för fjärrkyla ingår, men inte el för uppvärmning. Redovisas som kronor per kvadratmeter BRA (bruksarea). Källa Egna uppgifter i landstinget
1404	Finansiella anläggningstillgångar kommun, tkr dividerat med antal invånare totalt 31/12.
1405	Finansiella anläggningstillgångar koncernen, tkr dividerat med antal invånare totalt 31/12.
1406	Finansiella anläggningstillgångar landsting, mnkr dividerat med Antal invånare totalt 31/12 år T
1407	Finansiella anläggningstillgångar landstingskoncern, mnkr dividerat med Antal invånare totalt 31/12 år T
1408	Finansiella intäkter minus finansiella kostnader dividerat med summan av skatteintäkter och generella statsbidrag. Ett negativt värde innebär att de finansiella kostnaderna överstiger intäkterna.
1409	Finansnetto i kronor per invånare den 31/12
1410	Finansnetto i kronor per invånare den 31/12.
1411	Finansnetto koncernen, tkr dividerat med antal invånare totalt 31/12.
1412	Finansnetto koncernen, tkr dividerat med Skatteintäkter och generella statsbidrag koncernen, tkr
1413	Finansnetto landsting, mnkr dividerat med Antal invånare totalt 31/12 år T
1414	Finansnettots andel (%) av skatteintäkter och generella statsbidrag
1415	Finns brukarråd inrättad i kommunen. Källa: Socialstyrelsen
1416	Finns det , enligt tre oberoende granskare, mejladress till detta namn el. funktion? (På öppningssidan för området eller som en länk därifrån) Finns mejladress till detta namn el. funktion? (På öppningssidan för området eller som en länk därifrån) (Result
1417	Finns det information på hemsidan om vart man vänder sig efter kontorstid om man behöver akut hjälp? (Ja=1, Nej=0)
1418	Finns det information på sidan om hur man anmäler misstanke om att barn far illa?  (Ja=1, Nej=0)
