Kommun/Landsting;Nyckeltal;År;Visat Värde
Nynäshamn;Arbetslöshet, (%);2008;2.742931
Nynäshamn;Arbetslöshet, (%);2009;4.199288
Nynäshamn;Arbetslöshet, (%);2010;5.531614
Nynäshamn;Arbetslöshet, (%);2011;5.191397
Nynäshamn;Arbetslöshet, (%);2012;5.617185
Nynäshamn;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;21.966614
Nynäshamn;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;21.412841
Nynäshamn;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;20.933113
Nynäshamn;Förvärvsarbetande i privat sektor, andel (%);2008;69.902832
Nynäshamn;Förvärvsarbetande i privat sektor, andel (%);2009;70.74369
Nynäshamn;Förvärvsarbetande i privat sektor, andel (%);2010;71.395541
Nynäshamn;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.288763
Nynäshamn;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.100119
Nynäshamn;Förvärvsarbetande i övriga sektorer, andel (%);2010;2.97275
Nynäshamn;Förvärvsarbetande invånare 16-19 år, andel (%);2008;19.101796
Nynäshamn;Förvärvsarbetande invånare 16-19 år, andel (%);2009;18.507094
Nynäshamn;Förvärvsarbetande invånare 16-19 år, andel (%);2010;19.509044
Nynäshamn;Förvärvsarbetande invånare 20-24 år, andel (%);2008;64.612954
Nynäshamn;Förvärvsarbetande invånare 20-24 år, andel (%);2009;57.48758
Nynäshamn;Förvärvsarbetande invånare 20-24 år, andel (%);2010;63.411541
Nynäshamn;Förvärvsarbetande invånare 20-64 år, andel (%);2008;77.843124
Nynäshamn;Förvärvsarbetande invånare 20-64 år, andel (%);2009;75.566905
Nynäshamn;Förvärvsarbetande invånare 20-64 år, andel (%);2010;76.864309
Nynäshamn;Förvärvsarbetande invånare 25-34 år, andel (%);2008;79.654036
Nynäshamn;Förvärvsarbetande invånare 25-34 år, andel (%);2009;76.495017
Nynäshamn;Förvärvsarbetande invånare 25-34 år, andel (%);2010;77.053942
Nynäshamn;Förvärvsarbetande invånare 35-49 år, andel (%);2008;85.418542
Nynäshamn;Förvärvsarbetande invånare 35-49 år, andel (%);2009;83.835861
Nynäshamn;Förvärvsarbetande invånare 35-49 år, andel (%);2010;84.485816
Nynäshamn;Förvärvsarbetande invånare 50-59 år, andel (%);2008;80.512821
Nynäshamn;Förvärvsarbetande invånare 50-59 år, andel (%);2009;78.790669
Nynäshamn;Förvärvsarbetande invånare 50-59 år, andel (%);2010;80.230386
Nynäshamn;Förvärvsarbetande invånare 60-64 år, andel (%);2008;59.106362
Nynäshamn;Förvärvsarbetande invånare 60-64 år, andel (%);2009;58.802993
Nynäshamn;Förvärvsarbetande invånare 60-64 år, andel (%);2010;59.938525
Nynäshamn;Mediannettoinkomst, kr/inv 20+;2008;189431
Nynäshamn;Mediannettoinkomst, kr/inv 20+;2009;193191
Nynäshamn;Mediannettoinkomst, kr/inv 20+;2010;195889
Nynäshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.36740207
Nynäshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4
Nynäshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;9.82826269
Nynäshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;10.2
Nynäshamn;Utpendlingsomfattning i kommunen, (%);2008;51.773109
Nynäshamn;Utpendlingsomfattning i kommunen, (%);2009;51.609351
Nynäshamn;Utpendlingsomfattning i kommunen, (%);2010;52.089182
Nässjö;Arbetslöshet, (%);2008;2.909558
Nässjö;Arbetslöshet, (%);2009;6.186106
Nässjö;Arbetslöshet, (%);2010;7.669086
Nässjö;Arbetslöshet, (%);2011;6.279995
Nässjö;Arbetslöshet, (%);2012;7.207576
Nässjö;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;27.404358
Nässjö;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;28.2881
Nässjö;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;28.347211
Nässjö;Förvärvsarbetande i privat sektor, andel (%);2008;64.809426
Nässjö;Förvärvsarbetande i privat sektor, andel (%);2009;63.711602
Nässjö;Förvärvsarbetande i privat sektor, andel (%);2010;65.07995
Nässjö;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.577259
Nässjö;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.787653
Nässjö;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.595903
Nässjö;Förvärvsarbetande invånare 16-19 år, andel (%);2008;24.156993
Nässjö;Förvärvsarbetande invånare 16-19 år, andel (%);2009;17.715232
Nässjö;Förvärvsarbetande invånare 16-19 år, andel (%);2010;20.435511
Nässjö;Förvärvsarbetande invånare 20-24 år, andel (%);2008;69.339623
Nässjö;Förvärvsarbetande invånare 20-24 år, andel (%);2009;58.689617
Nässjö;Förvärvsarbetande invånare 20-24 år, andel (%);2010;64.066703
Nässjö;Förvärvsarbetande invånare 20-64 år, andel (%);2008;81.359676
Nässjö;Förvärvsarbetande invånare 20-64 år, andel (%);2009;77.497855
Nässjö;Förvärvsarbetande invånare 20-64 år, andel (%);2010;78.694794
Nässjö;Förvärvsarbetande invånare 25-34 år, andel (%);2008;80.041436
Nässjö;Förvärvsarbetande invånare 25-34 år, andel (%);2009;74.223927
Nässjö;Förvärvsarbetande invånare 25-34 år, andel (%);2010;75.069638
Nässjö;Förvärvsarbetande invånare 35-49 år, andel (%);2008;87.493619
Nässjö;Förvärvsarbetande invånare 35-49 år, andel (%);2009;84.753287
Nässjö;Förvärvsarbetande invånare 35-49 år, andel (%);2010;85.627178
Nässjö;Förvärvsarbetande invånare 50-59 år, andel (%);2008;84.652024
Nässjö;Förvärvsarbetande invånare 50-59 år, andel (%);2009;83.235764
Nässjö;Förvärvsarbetande invånare 50-59 år, andel (%);2010;83.906208
Nässjö;Förvärvsarbetande invånare 60-64 år, andel (%);2008;69.512195
Nässjö;Förvärvsarbetande invånare 60-64 år, andel (%);2009;67.257509
Nässjö;Förvärvsarbetande invånare 60-64 år, andel (%);2010;67.756539
Nässjö;Mediannettoinkomst, kr/inv 20+;2008;177083
Nässjö;Mediannettoinkomst, kr/inv 20+;2009;179006
Nässjö;Mediannettoinkomst, kr/inv 20+;2010;183025
Nässjö;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.87227867
Nässjö;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.9
Nässjö;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.37735849
Nässjö;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;12.5
Nässjö;Utpendlingsomfattning i kommunen, (%);2008;27.184328
Nässjö;Utpendlingsomfattning i kommunen, (%);2009;27.997316
Nässjö;Utpendlingsomfattning i kommunen, (%);2010;28.796699
Ockelbo;Arbetslöshet, (%);2008;4.101839
Ockelbo;Arbetslöshet, (%);2009;7.625211
Ockelbo;Arbetslöshet, (%);2010;9.32083
Ockelbo;Arbetslöshet, (%);2011;9.000285
Ockelbo;Arbetslöshet, (%);2012;9.043928
Ockelbo;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;24.920691
Ockelbo;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;24.617068
Ockelbo;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;24.755346
Ockelbo;Förvärvsarbetande i privat sektor, andel (%);2008;68.558336
Ockelbo;Förvärvsarbetande i privat sektor, andel (%);2009;68.818381
Ockelbo;Förvärvsarbetande i privat sektor, andel (%);2010;68.793041
Ockelbo;Förvärvsarbetande i övriga sektorer, andel (%);2008;4.265069
Ockelbo;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.339898
Ockelbo;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.385647
Ockelbo;Förvärvsarbetande invånare 16-19 år, andel (%);2008;19.181586
Ockelbo;Förvärvsarbetande invånare 16-19 år, andel (%);2009;19.166667
Ockelbo;Förvärvsarbetande invånare 16-19 år, andel (%);2010;18.258427
Ockelbo;Förvärvsarbetande invånare 20-24 år, andel (%);2008;72.016461
Ockelbo;Förvärvsarbetande invånare 20-24 år, andel (%);2009;59.477124
Ockelbo;Förvärvsarbetande invånare 20-24 år, andel (%);2010;61.515152
Ockelbo;Förvärvsarbetande invånare 20-64 år, andel (%);2008;80.226663
Ockelbo;Förvärvsarbetande invånare 20-64 år, andel (%);2009;77.25232
Ockelbo;Förvärvsarbetande invånare 20-64 år, andel (%);2010;78.048048
Ockelbo;Förvärvsarbetande invånare 25-34 år, andel (%);2008;78.22736
Ockelbo;Förvärvsarbetande invånare 25-34 år, andel (%);2009;79.704017
Ockelbo;Förvärvsarbetande invånare 25-34 år, andel (%);2010;75.854701
Ockelbo;Förvärvsarbetande invånare 35-49 år, andel (%);2008;87.9046
Ockelbo;Förvärvsarbetande invånare 35-49 år, andel (%);2009;84.502165
Ockelbo;Förvärvsarbetande invånare 35-49 år, andel (%);2010;86.84669
Ockelbo;Förvärvsarbetande invånare 50-59 år, andel (%);2008;81.22905
Ockelbo;Förvärvsarbetande invånare 50-59 år, andel (%);2009;80.539933
Ockelbo;Förvärvsarbetande invånare 50-59 år, andel (%);2010;82.407407
Ockelbo;Förvärvsarbetande invånare 60-64 år, andel (%);2008;67.049808
Ockelbo;Förvärvsarbetande invånare 60-64 år, andel (%);2009;63.706564
Ockelbo;Förvärvsarbetande invånare 60-64 år, andel (%);2010;63.846154
Ockelbo;Mediannettoinkomst, kr/inv 20+;2008;170121
Ockelbo;Mediannettoinkomst, kr/inv 20+;2009;170907
Ockelbo;Mediannettoinkomst, kr/inv 20+;2010;172681
Ockelbo;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;4.66041489
Ockelbo;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;4.3
Ockelbo;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;15.31685138
Ockelbo;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;15.4
Ockelbo;Utpendlingsomfattning i kommunen, (%);2008;40.218541
Ockelbo;Utpendlingsomfattning i kommunen, (%);2009;40.4814
Ockelbo;Utpendlingsomfattning i kommunen, (%);2010;39.434578
Olofström;Arbetslöshet, (%);2008;3.863397
Olofström;Arbetslöshet, (%);2009;9.234412
Olofström;Arbetslöshet, (%);2010;13.128381
Olofström;Arbetslöshet, (%);2011;10.201899
Olofström;Arbetslöshet, (%);2012;10.763421
Olofström;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;23.978344
Olofström;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;25.750909
Olofström;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;24.694105
Olofström;Förvärvsarbetande i privat sektor, andel (%);2008;71.498428
Olofström;Förvärvsarbetande i privat sektor, andel (%);2009;68.796633
Olofström;Förvärvsarbetande i privat sektor, andel (%);2010;70.207638
Olofström;Förvärvsarbetande i övriga sektorer, andel (%);2008;2.532309
Olofström;Förvärvsarbetande i övriga sektorer, andel (%);2009;2.984504
Olofström;Förvärvsarbetande i övriga sektorer, andel (%);2010;2.780868
Olofström;Förvärvsarbetande invånare 16-19 år, andel (%);2008;19.572553
Olofström;Förvärvsarbetande invånare 16-19 år, andel (%);2009;10.688836
Olofström;Förvärvsarbetande invånare 16-19 år, andel (%);2010;11.296534
Olofström;Förvärvsarbetande invånare 20-24 år, andel (%);2008;57.580645
Olofström;Förvärvsarbetande invånare 20-24 år, andel (%);2009;44.476744
Olofström;Förvärvsarbetande invånare 20-24 år, andel (%);2010;54.415584
Olofström;Förvärvsarbetande invånare 20-64 år, andel (%);2008;75.628843
Olofström;Förvärvsarbetande invånare 20-64 år, andel (%);2009;69.829036
Olofström;Förvärvsarbetande invånare 20-64 år, andel (%);2010;73.001701
Olofström;Förvärvsarbetande invånare 25-34 år, andel (%);2008;75.138632
Olofström;Förvärvsarbetande invånare 25-34 år, andel (%);2009;65.543071
Olofström;Förvärvsarbetande invånare 25-34 år, andel (%);2010;71.27451
Olofström;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.624676
Olofström;Förvärvsarbetande invånare 35-49 år, andel (%);2009;81.219235
Olofström;Förvärvsarbetande invånare 35-49 år, andel (%);2010;83.110432
Olofström;Förvärvsarbetande invånare 50-59 år, andel (%);2008;78.268449
Olofström;Förvärvsarbetande invånare 50-59 år, andel (%);2009;76.057971
Olofström;Förvärvsarbetande invånare 50-59 år, andel (%);2010;77.47958
Olofström;Förvärvsarbetande invånare 60-64 år, andel (%);2008;53.868472
Olofström;Förvärvsarbetande invånare 60-64 år, andel (%);2009;51.282051
Olofström;Förvärvsarbetande invånare 60-64 år, andel (%);2010;53.68984
Olofström;Mediannettoinkomst, kr/inv 20+;2008;174616
Olofström;Mediannettoinkomst, kr/inv 20+;2009;169693
Olofström;Mediannettoinkomst, kr/inv 20+;2010;169894
Olofström;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.45692044
Olofström;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.2
Olofström;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;16.90196596
Olofström;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;16.9
Olofström;Utpendlingsomfattning i kommunen, (%);2008;22.703458
Olofström;Utpendlingsomfattning i kommunen, (%);2009;24.316051
Olofström;Utpendlingsomfattning i kommunen, (%);2010;24.898035
Orsa;Arbetslöshet, (%);2008;5.00122
Orsa;Arbetslöshet, (%);2009;8.144126
Orsa;Arbetslöshet, (%);2010;9.020683
Orsa;Arbetslöshet, (%);2011;9.129353
Orsa;Arbetslöshet, (%);2012;8.868115
Orsa;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;33.22433
Orsa;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;34.334471
Orsa;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;33.094507
Orsa;Förvärvsarbetande i privat sektor, andel (%);2008;60.431655
Orsa;Förvärvsarbetande i privat sektor, andel (%);2009;58.87372
Orsa;Förvärvsarbetande i privat sektor, andel (%);2010;60.968953
Orsa;Förvärvsarbetande i övriga sektorer, andel (%);2008;4.480052
Orsa;Förvärvsarbetande i övriga sektorer, andel (%);2009;4.573379
Orsa;Förvärvsarbetande i övriga sektorer, andel (%);2010;4.162402
Orsa;Förvärvsarbetande invånare 16-19 år, andel (%);2008;15.652174
Orsa;Förvärvsarbetande invånare 16-19 år, andel (%);2009;16.818182
Orsa;Förvärvsarbetande invånare 16-19 år, andel (%);2010;16.904762
Orsa;Förvärvsarbetande invånare 20-24 år, andel (%);2008;53.444181
Orsa;Förvärvsarbetande invånare 20-24 år, andel (%);2009;47.331787
Orsa;Förvärvsarbetande invånare 20-24 år, andel (%);2010;46.666667
Orsa;Förvärvsarbetande invånare 20-64 år, andel (%);2008;76.51535
Orsa;Förvärvsarbetande invånare 20-64 år, andel (%);2009;73.172669
Orsa;Förvärvsarbetande invånare 20-64 år, andel (%);2010;73.259494
Orsa;Förvärvsarbetande invånare 25-34 år, andel (%);2008;76.261682
Orsa;Förvärvsarbetande invånare 25-34 år, andel (%);2009;66.351607
Orsa;Förvärvsarbetande invånare 25-34 år, andel (%);2010;66.666667
Orsa;Förvärvsarbetande invånare 35-49 år, andel (%);2008;85.735624
Orsa;Förvärvsarbetande invånare 35-49 år, andel (%);2009;82.926829
Orsa;Förvärvsarbetande invånare 35-49 år, andel (%);2010;83.295019
Orsa;Förvärvsarbetande invånare 50-59 år, andel (%);2008;79.351032
Orsa;Förvärvsarbetande invånare 50-59 år, andel (%);2009;77.788945
Orsa;Förvärvsarbetande invånare 50-59 år, andel (%);2010;79.852321
Orsa;Förvärvsarbetande invånare 60-64 år, andel (%);2008;65.731463
Orsa;Förvärvsarbetande invånare 60-64 år, andel (%);2009;67.976424
Orsa;Förvärvsarbetande invånare 60-64 år, andel (%);2010;66.856061
Orsa;Mediannettoinkomst, kr/inv 20+;2008;159349
Orsa;Mediannettoinkomst, kr/inv 20+;2009;161612
Orsa;Mediannettoinkomst, kr/inv 20+;2010;160900
Orsa;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;5.03364067
Orsa;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;5.3
Orsa;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;15.4747072
Orsa;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;16.4
Orsa;Utpendlingsomfattning i kommunen, (%);2008;44.244604
Orsa;Utpendlingsomfattning i kommunen, (%);2009;44.43686
Orsa;Utpendlingsomfattning i kommunen, (%);2010;44.660525
Orust;Arbetslöshet, (%);2008;2.346749
Orust;Arbetslöshet, (%);2009;4.016285
Orust;Arbetslöshet, (%);2010;5.322347
Orust;Arbetslöshet, (%);2011;4.133635
Orust;Arbetslöshet, (%);2012;4.520754
Orust;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;25.370741
Orust;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;25.16227
Orust;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;25.679181
Orust;Förvärvsarbetande i privat sektor, andel (%);2008;69.285237
Orust;Förvärvsarbetande i privat sektor, andel (%);2009;69.534595
Orust;Förvärvsarbetande i privat sektor, andel (%);2010;69.051195
Orust;Förvärvsarbetande i övriga sektorer, andel (%);2008;2.765531
Orust;Förvärvsarbetande i övriga sektorer, andel (%);2009;2.941583
Orust;Förvärvsarbetande i övriga sektorer, andel (%);2010;2.90785
Orust;Förvärvsarbetande invånare 16-19 år, andel (%);2008;25.361513
Orust;Förvärvsarbetande invånare 16-19 år, andel (%);2009;20.467836
Orust;Förvärvsarbetande invånare 16-19 år, andel (%);2010;24.574209
Orust;Förvärvsarbetande invånare 20-24 år, andel (%);2008;70.299728
Orust;Förvärvsarbetande invånare 20-24 år, andel (%);2009;63.994744
Orust;Förvärvsarbetande invånare 20-24 år, andel (%);2010;68.863049
Orust;Förvärvsarbetande invånare 20-64 år, andel (%);2008;81.331019
Orust;Förvärvsarbetande invånare 20-64 år, andel (%);2009;79.234909
Orust;Förvärvsarbetande invånare 20-64 år, andel (%);2010;80.78478
Orust;Förvärvsarbetande invånare 25-34 år, andel (%);2008;83.067896
Orust;Förvärvsarbetande invånare 25-34 år, andel (%);2009;79.352581
Orust;Förvärvsarbetande invånare 25-34 år, andel (%);2010;80.639432
Orust;Förvärvsarbetande invånare 35-49 år, andel (%);2008;88.85906
Orust;Förvärvsarbetande invånare 35-49 år, andel (%);2009;86.381977
Orust;Förvärvsarbetande invånare 35-49 år, andel (%);2010;88.192771
Orust;Förvärvsarbetande invånare 50-59 år, andel (%);2008;83.838821
Orust;Förvärvsarbetande invånare 50-59 år, andel (%);2009;83.517944
Orust;Förvärvsarbetande invånare 50-59 år, andel (%);2010;84.64971
Orust;Förvärvsarbetande invånare 60-64 år, andel (%);2008;65.754386
Orust;Förvärvsarbetande invånare 60-64 år, andel (%);2009;65.463553
Orust;Förvärvsarbetande invånare 60-64 år, andel (%);2010;65.542522
Orust;Mediannettoinkomst, kr/inv 20+;2008;184143
Orust;Mediannettoinkomst, kr/inv 20+;2009;184087
Orust;Mediannettoinkomst, kr/inv 20+;2010;188011
Orust;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.76350072
Orust;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.3
Orust;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;9.48669413
Orust;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;9.8
Orust;Utpendlingsomfattning i kommunen, (%);2008;45.490982
Orust;Utpendlingsomfattning i kommunen, (%);2009;46.126226
Orust;Utpendlingsomfattning i kommunen, (%);2010;45.706485
Osby;Arbetslöshet, (%);2008;2.92864
Osby;Arbetslöshet, (%);2009;6.401432
Osby;Arbetslöshet, (%);2010;8.184073
Osby;Arbetslöshet, (%);2011;7.644798
Osby;Arbetslöshet, (%);2012;8.002774
Osby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;23.092926
Osby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;22.985566
Osby;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;23.097392
Osby;Förvärvsarbetande i privat sektor, andel (%);2008;72.295423
Osby;Förvärvsarbetande i privat sektor, andel (%);2009;71.89841
Osby;Förvärvsarbetande i privat sektor, andel (%);2010;72.148306
Osby;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.398058
Osby;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.800475
Osby;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.477027
Osby;Förvärvsarbetande invånare 16-19 år, andel (%);2008;19.618529
Osby;Förvärvsarbetande invånare 16-19 år, andel (%);2009;15.510204
Osby;Förvärvsarbetande invånare 16-19 år, andel (%);2010;17.385445
Osby;Förvärvsarbetande invånare 20-24 år, andel (%);2008;63.203463
Osby;Förvärvsarbetande invånare 20-24 år, andel (%);2009;57.771261
Osby;Förvärvsarbetande invånare 20-24 år, andel (%);2010;61.675824
Osby;Förvärvsarbetande invånare 20-64 år, andel (%);2008;79.003765
Osby;Förvärvsarbetande invånare 20-64 år, andel (%);2009;75
Osby;Förvärvsarbetande invånare 20-64 år, andel (%);2010;76.594821
Osby;Förvärvsarbetande invånare 25-34 år, andel (%);2008;77.664109
Osby;Förvärvsarbetande invånare 25-34 år, andel (%);2009;69.974555
Osby;Förvärvsarbetande invånare 25-34 år, andel (%);2010;74.873096
Osby;Förvärvsarbetande invånare 35-49 år, andel (%);2008;86.058091
Osby;Förvärvsarbetande invånare 35-49 år, andel (%);2009;82.112157
Osby;Förvärvsarbetande invånare 35-49 år, andel (%);2010;83.031301
Osby;Förvärvsarbetande invånare 50-59 år, andel (%);2008;82.234106
Osby;Förvärvsarbetande invånare 50-59 år, andel (%);2009;79.877676
Osby;Förvärvsarbetande invånare 50-59 år, andel (%);2010;80.778739
Osby;Förvärvsarbetande invånare 60-64 år, andel (%);2008;68.532207
Osby;Förvärvsarbetande invånare 60-64 år, andel (%);2009;66.91254
Osby;Förvärvsarbetande invånare 60-64 år, andel (%);2010;66.666667
Osby;Mediannettoinkomst, kr/inv 20+;2008;171209
Osby;Mediannettoinkomst, kr/inv 20+;2009;173074
Osby;Mediannettoinkomst, kr/inv 20+;2010;175981
Osby;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.77514467
Osby;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;3.9
Osby;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;12.63433453
Osby;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;13.5
Osby;Utpendlingsomfattning i kommunen, (%);2008;44.140083
Osby;Utpendlingsomfattning i kommunen, (%);2009;44.070893
Osby;Utpendlingsomfattning i kommunen, (%);2010;43.374135
Oskarshamn;Arbetslöshet, (%);2008;2.476461
Oskarshamn;Arbetslöshet, (%);2009;3.717042
Oskarshamn;Arbetslöshet, (%);2010;6.442649
Oskarshamn;Arbetslöshet, (%);2011;5.248023
Oskarshamn;Arbetslöshet, (%);2012;6.50985
Oskarshamn;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;27.964657
Oskarshamn;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;27.718738
Oskarshamn;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;27.349542
Oskarshamn;Förvärvsarbetande i privat sektor, andel (%);2008;67.136878
Oskarshamn;Förvärvsarbetande i privat sektor, andel (%);2009;67.239313
Oskarshamn;Förvärvsarbetande i privat sektor, andel (%);2010;67.819849
Oskarshamn;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.433576
Oskarshamn;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.587695
Oskarshamn;Förvärvsarbetande i övriga sektorer, andel (%);2010;3.435632
Oskarshamn;Förvärvsarbetande invånare 16-19 år, andel (%);2008;25.773196
Oskarshamn;Förvärvsarbetande invånare 16-19 år, andel (%);2009;21.616022
Oskarshamn;Förvärvsarbetande invånare 16-19 år, andel (%);2010;21.403006
Oskarshamn;Förvärvsarbetande invånare 20-24 år, andel (%);2008;72.813411
Oskarshamn;Förvärvsarbetande invånare 20-24 år, andel (%);2009;66.666667
Oskarshamn;Förvärvsarbetande invånare 20-24 år, andel (%);2010;65.311653
Oskarshamn;Förvärvsarbetande invånare 20-64 år, andel (%);2008;82.279765
Oskarshamn;Förvärvsarbetande invånare 20-64 år, andel (%);2009;80.05162
Oskarshamn;Förvärvsarbetande invånare 20-64 år, andel (%);2010;80.838692
Oskarshamn;Förvärvsarbetande invånare 25-34 år, andel (%);2008;86.220909
Oskarshamn;Förvärvsarbetande invånare 25-34 år, andel (%);2009;81.910876
Oskarshamn;Förvärvsarbetande invånare 25-34 år, andel (%);2010;83.480261
Oskarshamn;Förvärvsarbetande invånare 35-49 år, andel (%);2008;88.628571
Oskarshamn;Förvärvsarbetande invånare 35-49 år, andel (%);2009;87.647282
Oskarshamn;Förvärvsarbetande invånare 35-49 år, andel (%);2010;88.041627
Oskarshamn;Förvärvsarbetande invånare 50-59 år, andel (%);2008;83.328526
Oskarshamn;Förvärvsarbetande invånare 50-59 år, andel (%);2009;82.229355
Oskarshamn;Förvärvsarbetande invånare 50-59 år, andel (%);2010;83.363363
Oskarshamn;Förvärvsarbetande invånare 60-64 år, andel (%);2008;64.912281
Oskarshamn;Förvärvsarbetande invånare 60-64 år, andel (%);2009;63.101875
Oskarshamn;Förvärvsarbetande invånare 60-64 år, andel (%);2010;64.963504
Oskarshamn;Mediannettoinkomst, kr/inv 20+;2008;186799
Oskarshamn;Mediannettoinkomst, kr/inv 20+;2009;191054
Oskarshamn;Mediannettoinkomst, kr/inv 20+;2010;194466
Oskarshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2009;3.31502423
Oskarshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%);2010;2.9
Oskarshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2009;10.02261712
Oskarshamn;U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%);2010;10.3
Oskarshamn;Utpendlingsomfattning i kommunen, (%);2008;10.091459
Oskarshamn;Utpendlingsomfattning i kommunen, (%);2009;10.739113
Oskarshamn;Utpendlingsomfattning i kommunen, (%);2010;10.840972
Ovanåker;Arbetslöshet, (%);2008;4.519035
Ovanåker;Arbetslöshet, (%);2009;9.578994
Ovanåker;Arbetslöshet, (%);2010;9.118087
Ovanåker;Arbetslöshet, (%);2011;8.057663
Ovanåker;Arbetslöshet, (%);2012;8.607439
Ovanåker;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2008;25.809955
Ovanåker;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2009;26.160663
Ovanåker;Förvärvsarbetande i kommun-/landstingssektor, andel (%);2010;25.303721
Ovanåker;Förvärvsarbetande i privat sektor, andel (%);2008;69.122172
Ovanåker;Förvärvsarbetande i privat sektor, andel (%);2009;69.138894
Ovanåker;Förvärvsarbetande i privat sektor, andel (%);2010;70.330296
Ovanåker;Förvärvsarbetande i övriga sektorer, andel (%);2008;3.855204
Ovanåker;Förvärvsarbetande i övriga sektorer, andel (%);2009;3.660181
