Kommun/Landsting;Nyckeltal;År;Visat Värde
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2000;87.272727
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;92
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;96.511628
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;98.214286
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;90.277778
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;98.591549
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;87.5
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;90
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;94.285714
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;91.919192
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;91.891892
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;95.620438
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;92.207792
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;87.905605
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;88.252149
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;86.543536
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;81.792717
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;84.037559
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;84.554974
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;82.352941
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;87.393162
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;86.105675
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;86.317907
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;86.012526
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;83.298097
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;80.454545
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;79.292929
Sigtuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;83.908046
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;1996;2711
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;1997;2717
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;1998;2174
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;1999;2981.999655
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2000;2834.000171
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2001;2735
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2002;3288.999469
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2003;3404.99889
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2004;3413.000385
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2005;3209.000027
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2006;3175
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2007;3149
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2008;3438
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2009;3304
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2010;3751.987997
Sigtuna;Kostnad individ- och familjeomsorg, kr/inv;2011;4191
Sigtuna;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;45
Sigtuna;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2012;109
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1998;100
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1999;94.805195
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2000;95.522388
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;91.025641
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;93.203883
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;94.890511
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;93.333333
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;95.37037
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;93.283582
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;98.449612
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;93.442623
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;92.035398
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;94.852941
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;95.121951
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;97.802198
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;91.493056
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;90.520446
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;89.644013
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;91.525424
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;92.271293
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;93.819334
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;92.48227
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;92.307692
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;92.987377
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;92.037787
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;91.256158
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;92.046784
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;93.75
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;95.114943
Sollentuna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;92.990654
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;1996;2059
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;1997;2165
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;1998;2046.000315
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;1999;1991.999653
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2000;2608.000276
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2001;2831.999794
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2002;3166.999915
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2003;2580.999932
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2004;2580.000679
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2005;2607.000253
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2006;2824.000463
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2007;2936
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2008;3234
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2009;3156
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2010;3214.993037
Sollentuna;Kostnad individ- och familjeomsorg, kr/inv;2011;3412
Sollentuna;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;6.3
Sollentuna;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2009;62
Sollentuna;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2011;60
Sollentuna;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2012;43
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1998;60
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1999;76.666667
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2000;43.478261
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;73.333333
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;62.5
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;80.769231
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;84.375
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;76
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;72.580645
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;88.181818
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;85.869565
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;86.440678
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;86.842105
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;94.782609
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;87.254902
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;94.70405
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;90.851735
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;90.332326
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;87.390029
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;85.885886
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;90.710383
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;87.78626
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;90.839695
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;91.990291
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;89.805825
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;91.990847
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;92.026578
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;94.214876
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;91.721854
Solna;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;89.221557
Solna;Kostnad individ- och familjeomsorg, kr/inv;1996;2668
Solna;Kostnad individ- och familjeomsorg, kr/inv;1997;2881
Solna;Kostnad individ- och familjeomsorg, kr/inv;1998;2924.999104
Solna;Kostnad individ- och familjeomsorg, kr/inv;1999;2934.000143
Solna;Kostnad individ- och familjeomsorg, kr/inv;2000;2708.999205
Solna;Kostnad individ- och familjeomsorg, kr/inv;2001;2709.000404
Solna;Kostnad individ- och familjeomsorg, kr/inv;2002;2871.999653
Solna;Kostnad individ- och familjeomsorg, kr/inv;2003;3111.999517
Solna;Kostnad individ- och familjeomsorg, kr/inv;2004;3292.999763
Solna;Kostnad individ- och familjeomsorg, kr/inv;2005;3357.999175
Solna;Kostnad individ- och familjeomsorg, kr/inv;2006;3135.999806
Solna;Kostnad individ- och familjeomsorg, kr/inv;2007;3214
Solna;Kostnad individ- och familjeomsorg, kr/inv;2008;3389
Solna;Kostnad individ- och familjeomsorg, kr/inv;2009;3246
Solna;Kostnad individ- och familjeomsorg, kr/inv;2010;2534.001526
Solna;Kostnad individ- och familjeomsorg, kr/inv;2011;2613
Solna;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;10.4
Solna;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2011;59
Solna;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2012;55
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1998;96.192893
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1999;92.986425
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2000;93.231441
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;96.282528
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;91.352859
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;92.699328
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;90.89518
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;93.103448
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;92.659446
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;91.250671
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;92.088316
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;93.812105
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;92.674469
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;91.168717
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;91.508621
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;90.060852
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;88.835212
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;87.946658
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;86.785199
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;87.308251
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;88.647465
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;89.104756
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;88.425364
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;89.339651
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;87.612647
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;88.334612
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;88.937844
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;87.252886
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;88.169156
Stockholm;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;86.098814
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;1996;4683
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;1997;4375
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;1998;4774.000731
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;1999;4603.000122
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2000;4321.999925
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2001;4204.000805
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2002;4319.999525
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2003;4392.999537
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2004;4242.00046
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2005;4164.99965
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2006;3920.999891
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2007;3776
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2008;3812
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2009;4271
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2010;4054.000068
Stockholm;Kostnad individ- och familjeomsorg, kr/inv;2011;3946
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;100
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;93.333333
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;100
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;52.380952
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;76.923077
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;94.230769
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;84.722222
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;88.405797
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;91.428571
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;89.189189
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;86.590038
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;84.615385
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;89.534884
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;89.256198
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;85.714286
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;91.103203
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;88.016529
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;88.311688
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;85.654008
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;89.839572
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;84.210526
Sundbyberg;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;79.888268
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;1996;2211
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;1997;3189
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;1998;2997.000122
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;1999;2982.99997
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2000;2622.000118
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2001;2717.000029
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2002;3175.00074
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2003;3189.999407
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2004;3433.998699
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2005;3380.000588
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2006;2865.000145
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2007;2702
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2008;2956
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2009;3699
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2010;3789.998188
Sundbyberg;Kostnad individ- och familjeomsorg, kr/inv;2011;4084
Sundbyberg;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;0
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1998;78.571429
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);1999;92.307692
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2000;87.5
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2001;81.818182
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2002;90.47619
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2003;90.769231
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2004;92.631579
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;92.307692
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2006;87.234043
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2007;93.023256
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2008;88.194444
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2009;92.703863
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2010;89.005236
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2011;91.555556
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2012;87.916667
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1998;90.407938
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);1999;83.937824
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2000;84.166667
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2001;84.444444
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2002;82.339956
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2003;82.834101
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2004;83.544304
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2005;82.241015
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2006;86.634615
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2007;79.456193
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2008;77.5154
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2009;74.541532
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2010;73.384447
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2011;77.04142
Södertälje;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, kommunala skolor, andel (%);2012;76.171352
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;1996;3455
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;1997;3487
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;1998;4017.350599
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;1999;4016.000209
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2000;4078.000051
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2001;3896.999772
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2002;3869.000038
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2003;3891.000512
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2004;4151.00056
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2005;4513.999479
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2006;4543.999951
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2007;5503
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2008;6194
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2009;6655
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2010;6666.001902
Södertälje;Kostnad individ- och familjeomsorg, kr/inv;2011;6570
Södertälje;U. Aktuella familjer/ärenden med barn under 18 och stödinsats, andel (%);2011;100
Södertälje;U. Utredningstid i antal dagar från påbörjad utredning till avslutad utredning för vuxna med missbruksproblem 21+ år, medelvärde;2012;49
Tyresö;Elever i åk. 9 med minst godkänt i svenska, matematik och engelska, fristående skolor, andel (%);2005;50
