key	value
1315	Bruttokostnad minus interna intäkter och försäljning till andra kommuner och landsting, avseende vuxna personer med missbruksproblem placerade i institutionsvård (SoL + LVM), dividerad med antal vårddygn.\n
1316	Bruttokostnad minus interna intäkter och försäljning till andra landsting och kommuner, för läkemedel inom läkemedelsförmånen, dividerat med antal invånare i landstinget/regionen den 31/12. Källa: SCB.
1317	Bruttokostnad minus interna och externa intäkter (ej statsbidrag och försäljning till andra kommuner och landsting)  för grundläggande och gymnasial vuxenutbildning samt påbyggnadsutbildning dividerat med antalet invånare 20-64 år i kommunen. Uppgiften av
1318	Bruttokostnad minus interna och externa intäkter (ej statsbidrag och försäljning till andra kommuner och landsting)  för gymnasial vuxen- och påbyggnadsutbildning med kommunal anordnare dividerad med antal heltidsstuderande. Uppgiften avser kalenderår.
1319	Bruttokostnad minus interna och externa intäkter (ej statsbidrag och försäljning till andra kommuner och landsting) för grundläggande vuxenutbildning med kommunal anordnare dividerad med antal heltidsstuderande. Uppgiften avser kalenderår.
1320	Bruttokostnad minus interna och externa intäkter (ej statsbidrag) och försäljning till andra kommuner och landsting för obligatorisk särskola dividerat med antal elever folkbokförda i kommunen (hemkommun). Uppgiften avser kalenderår.
1321	Bruttokostnad minus interna och externa intäkter för fysisk och teknisk planering, bostadsförbättringar, bredbandsutbyggnad etc. dividerat med antalet invånare i kommunen den 31/12.  Här ingår även bygglovsverksamhet, teknisk verksamhet och markförsörjnin
1322	Bruttokostnad minus interna och externa intäkter för gator, vägar, parkering samt parker etc. dividerat med antalet invånare i kommunen den 31/12.
1323	Bruttokostnad minus interna och externa intäkter för infrastruktur, skydd, räddningstjänst m.m. dividerat med antalet invånare i kommunen den 31/12.
1324	Bruttokostnad minus interna och externa intäkter för kommunens kostnader för LSS-insatser, dividerat med antalet invånare  31/12
1325	Bruttokostnad minus interna och externa intäkter för kommunens löpande affärsverksamheter dividerat med antal invånare i kommunen den 31/12. Som affärsverksamhet räknas verksamheter  inom områdena Näringsliv och bostäder, Kommunikationer och Energi, vatte
1326	Bruttokostnad minus interna och externa intäkter för kommunens löpande egentliga verksamheter (huvudsakligen skattefinansierad) dividerat med antal invånare i kommunen den 31/12
1327	Bruttokostnad minus interna och externa intäkter för kommunens nämnder och styrelse dividerat med antalet invånare i kommunen den 31/12. Här ingår även arvodering av kommunens förtroendenämnd.
1328	Bruttokostnad minus interna och externa intäkter för kommunens samtliga löpande verksamheter, både egentlig verksamhet (huvudsakligen skattefinansierad) och affärsverksamhet (huvudsakligen avgiftsfinansierad), dividerat med antal invånare i kommunen den 3
1329	Bruttokostnad minus interna och externa intäkter för räddningstjänst, dividerat med antalet invånare i kommunen den 31/12. Avser insatser i syfte att förebygga och åtgärda brand, olyckor, skador och andra nödsituationer.
1330	Bruttokostnad minus interna och externa intäkter för åtgärder inom miljö- och hälsoskyddsområdet, inklusive myndighetsutövning, och tillståndsprövning för alkoholservering, spelautomater etc. dividerat med antalet invånare i kommunen den 31/12.
1331	Bruttokostnad minus lokalkostnader, interna intäkter och försäljning till andra kommuner och landsting för  särskilt boende äldreomsorg, dividerat med antal invånare 65+ 31/12. Avser samtlig regi.
1332	Bruttokostnad minus samtliga intäkter för all hälso- och sjukvård exkl tandvård , dividerat med antal invånare i landstinget/regionen den 31/12.
1333	Bruttokostnad minus samtliga intäkter för läkemedel (öppenvård) , dividerat med antal invånare i landstinget/regionen den 31/12.
1334	Bruttokostnad minus samtliga intäkter för politisk verksamhet, dividerat med antal invånare i landstinget/regionen den 31/12. Med nettokostnad avses bruttokostnad minus bruttointäkt.
1335	Bruttokostnader minus interna och externa intäkter för kommunens kostnader för flyktingmottagande, dividerat med antal invånare i kommunen 31/12. Avser kommunens kostnader för flyktingen under det år flyktingen första gången tas emot i en kommun och 3 år 
1336	Bruttokostnader minus interna och externa intäkter för kommunens kostnader förarbetsmarknadsåtgärder, dividerat med antal invånare i kommunen 31/12. Avser kommunens kostnader för sysselsättningsfrämjande åtgärder som finansieras helt eller delvis av kommu
1337	Bypass-operation  medianväntetid mellan beslut om operation och utförd bypass-operation av alla patienter, både de som opereras akut och de som väntat länge på operation. Indikatorn ändrades fr.o.m 2007 års data. Tidigare avsågs all planerad hjärtkirurgi
1338	Både kurser och lärande i arbetet som tidredovisas som kompetensutveckling. Redovisas i antal dagar. Källa: Egen uppgift från kommunen
1339	Coachning definieras som; samtalsstöd i form av en serie samtal där den enskilde med stöd, uppmuntran och frågor från coachen, själv ska komma fram till vad han/hon vill i livet och formulera detta i en handlingsplan. Vägledning definieras som; vägledaren
1340	Dagsjukvård avser öppen vård som innebär mer omfattande och/eller resurskrävande insatser än vad ett besök normalt kräver. Dagsjukvård omfattar dagkirurgi, dagmedicin och övrig dagsjukvård. För patienten ska det finnas en upprättad vårdplan. Inga tidsmäss
1341	Definierad dygnsdos (DDD) av fluorokinoloner per 1000 invånare. Avser antibiotikagrupp J01AA. Med definierad dygnsdos menas den förmodade genomsnittliga dygnsdosen då läkemedlet används av vuxen vid medlets huvudindikation. Källa STRAMA - Strategigruppen 
1342	Definierad dygnsdos (DDD) av fluorokinoloner per 1000 invånare. Avser antibiotikagrupp J01MA. Med definierad dygnsdos menas den förmodade genomsnittliga dygnsdosen då läkemedlet används av vuxen vid medlets huvudindikation. Källa STRAMA - Strategigruppen 
1343	Den genomsnittliga hyresintäkten under året för samtliga uthyrda egna lokaler och bostäder. Hyresintäkten avser både externa och interna uthyrningar. Eventuella koncernbidrag för vakanta lokaler ingår ej. Redovisas som kronor per kvadratmeter BRA (bruksar
1344	Den procentuella andelen äldre i ordinärt boende som var nöjda med hemtjänstpersonalens bemötande. Källa: Socialstyrelsen och SKL
1345	Den procentuella andelen äldre i ordinärt boende som var nöjda med hjälpen sammantaget inom hemtjänst (äldreomsorg). Källa: Socialstyrelsen och SKL\n
1346	Den procentuella andelen äldre i ordinärt boende som var nöjda med hjälpen sammantaget inom särskilt boende (äldreomsorg). Källa: Socialstyrelsen och SKL\n
1347	Den procentuella andelen äldre i ordinärt boende som var nöjda med hur maten smakade. Källa: Socialstyrelsen och SKL
1348	Den procentuella andelen äldre i ordinärt boende som var nöjda med hur personalen tog hänsyn till åsikter och önskemål. Källa: Socialstyrelsen och SKL
1349	Den procentuella andelen äldre i ordinärt boende som var nöjda med möjligheten att komma ut när de ville. Källa: Socialstyrelsen och SKL
1350	Den procentuella andelen äldre i särskilt boende som var nöjda med hur maten smakade. Källa: Socialstyrelsen och SKL\n
1351	Den procentuella andelen äldre i särskilt boende som var nöjda med hur personalen tog hänsyn till åsikter och önskemål. Källa: Socialstyrelsen och SKL
1352	Den procentuella andelen äldre i särskilt boende som var nöjda med möjligheten att komma ut när de ville. Källa: Socialstyrelsen och SKL\n
1353	Den procentuella andelen äldre i särskilt boende som var nöjda med personalens bemötande. Källa: Socialstyrelsen och SKL\n
1354	Den procentuella avvikelsen mellan nettokostnad och standardkostnad per gymnasieelev, för elever folkbokförda i kommunen. Standardkostnad för gymnasieskolan är den kostnad som beräknas i gymnasiemodellen i kostnadsutjämningssystemet. Kostnaden beräknas ut
1355	Den s.k. Kaplan-Meier metoden har används för beräkning av "protesöverlevnad", i vilken patienter som  avlidit eller emigrerat ingår som riskpatienter. Med revision avses en omoperation där proteskomponent(er) tagits bort, lagts till eller bytts ut. Defin
1356	Den totala sjukfrånvarotiden, ackumulerad under året, som andel (%) av den tillgängliga ordinarie arbetstiden. Avser samtlig kommunalt anställd personal. Avser den obligatoriska sjukfrånvaroredovisningen.
1357	Denna statistikuppgift visar den totala kostnaden per elev för valt år. I statistiken ingår kostnader för: lokaler och inventarier, skolmåltider, elevvård, undervisning, läromedel, utrustning och skolbibliotek, övriga kostnader, till exempel SYV-verksamhe
1358	Det anslag som nyttjats i Kkr. Källa: Egen uppgift från kommunen
1359	Differens mellan DAS28 vid BIObehandlingsstart och median DAS28 4-12 månader efter dividerat med DAS28 vid BIObehandlingsstart. Effekt mäts som procentuell förändring av DAS28, Disease Activity Score, där fyra variabler ingår: andelen svullna respektive ö
1360	Driftsöverskott, tkr dividerat med Skatteintäkter och generella statsbidrag kommun, tkr
1361	Effektivitetstalet utgörs av samtliga resultatindikatorer  i Öppna Jämförelser  - Grundskola, med undantag för ämnesproven i årskurs 5 och Dagens Nyheters nutidsorientering, samt den procentuella avvikelsen från standardkostnaden. Indikatorerna har standa
1362	Eget kapital dividerat med summa tillgångar i balansräkningen, exkl. pensionsåtaganden intjänade före 1998. Ju högre värde desto större del av tillgångarna är finansierade med egna medel. Är värdet negativt överstiger skulderna tillgångarna.
1363	Eget kapital dividerat med summa tillgångar i balansräkningen, exkl. pensionsåtaganden intjänade före 1998. Ju högre värde desto större del av tillgångarna är självfinansierade.
1364	Eget kapital kommun, tkr dividerat med antal invånare totalt 31/12.
1365	Eget kapital koncernen, tkr dividerat med antal invånare totalt 31/12.
1366	Eget kapital landsting dividerat med Antal invånare totalt 31/12 år T
1367	Eget kapital landstingskoncern, mnkr dividerat med Antal invånare totalt 31/12 år T
1368	Eget kapital minskat med de pensionsåtaganden som är intjänade före 1998 och som anges som en ansvarsförbindelse för kommunen, dividerat med kommunens totala tillgångar, per den 31/12.
1369	Eget kapital minskat med det pensionsåtaganden som är intjänade före 1998 och som anges som en ansvarsförbindelse koncernen, dividerat med tillgångar koncernen.
1370	El per lokalarea (Bruksarea, BRA). Uppgifter från inrapportering till Offentliga fastigheter. Avser landstingets hela lokalbestånd. Källa Egna uppgifter i landstinget
1371	Elever i grundskola/förskoleklass som får undervisning i annan kommuns grundskola/förskoleklass + elever i  fristående grundskola  + f-klasselever i fristående/enskild regi dividerat med antalet elever i grundskola/f-klass i hemkommunen. Uppgiften avser l
1372	Elevernas sammanlagda betygspoäng. (Kursens poäng multiplicerat med vikt för betyg (IG=0, G=10, VG=15, MVG=20. Endast betygsatta kurser är medräknade.), dividerat med poängsumman för respektive nationellt program. Avser elever folkbokförda i kommunen. Upp
1373	Elevernas sammanlagda meritvärde dividerat med antal elever som fått betyg i minst ett ämne enligt det mål- och kunskapsrelaterade betygssystemet i årskurs 9. Betygen mäts före prövning. Uppgifterna avser elever folkbokförda i kommunen, oavsett var de går
1374	Elevernas sammanlagda meritvärde dividerat med antal elever som fått betyg i minst ett ämne enligt det mål- och kunskapsrelaterade betygssystemet i årskurs 9. Betygen mäts före prövning. Uppgifterna avser elever i fristående skolor belägna i kommunen, oav
1375	Elevernas sammanlagda meritvärde dividerat med antal elever som fått betyg i minst ett ämne enligt det mål- och kunskapsrelaterade betygssystemet i årskurs 9. Betygen mäts före prövning. Uppgifterna avser elever i kommunens egna skolor, oavsett folkbokför
1376	Elevernas sammanlagda meritvärde dividerat med antal elever som fått betyg i minst ett ämne enligt det mål- och kunskapsrelaterade betygssystemet i årskurs 9. Betygen mäts före prövning. Uppgifterna avser elever i skolor belägna i kommunen, oavsett folkbo
1377	Elevvårdskostnad grundskola skolkommun, tkr dividerat med antal elever i kommunens grundskola. Uppgiften avser kalenderår, mätt 31 december. Avser egen regi.
1378	Elevvårdskostnader gymnasieskola skolkommun, tkr dividerat med antal elever i kommunens gymnasieskolor. Uppgiften avser kalenderår, mätt 31 december. Avser egen regi.
1379	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser samtliga sjukhus. Källa Egna uppgifter i landstinget
1380	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser sjukhus kategori 1. Källa Egna uppgifter i landstinget
1381	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser sjukhus kategori 2. Källa Egna uppgifter i landstinget
1382	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser sjukhus kategori 3. Källa Egna uppgifter i landstinget
1383	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser vårdcentraler. Källa Egna uppgifter i landstinget
1384	Elförbrukning per lokalarea. Uppgifter från inrapportering till Offentliga fastigheter. Redovisas som antal kilowattimmar per kvadratmeter. Avser övriga anläggningar såsom administrativa byggnader, folkhögskolor, naturbruksgymnasier, vård- och vårdhögskol
1385	En granskning av kommunens webbsida på LSS-området och frågan: Finns information i Lyssna? (Ska vara integrerat på webbplatsen, inte behöva ladda ned ett program) (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett k
1386	En granskning av kommunens webbsida på LSS-området och frågan: Finns information i Teckenspråk på ingångssidan om funktionsnedsättning? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar 
1387	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om hur man kan framföra synpunkter/klagomål? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och e
1388	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om hur man kan överklaga ett beslut? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-s
1389	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om hur man söker stöd/insatser? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar =
1390	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om personlig assistans? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Käll
1391	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om sysselsättning eller daglig verksamhet? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett
1392	En granskning av kommunens webbsida på LSS-området och frågan: Finns information om särskilt boende för personer med funktionsnedsättning?(På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-sva
1393	En granskning av kommunens webbsida på LSS-området och frågan: Finns information på Lättläst på ingångssidan om funktionsnedsättning? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 
1394	En granskning av kommunens webbsida på LSS-området och frågan: Finns mejladress till detta namn el. funktion? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0.
1395	En granskning av kommunens webbsida på LSS-området och frågan: Finns telefonnummer kopplat till detta namn el. funktion? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Ne
1396	En granskning av kommunens webbsida på LSS-området och frågan: Finns uppgift om vem man ska kontakta för mer information; namn eller funktion? (På öppningssidan för området eller som en länk därifrån). Resultatet som redovisas är ett kodat värde där ett J
1397	Engagemangsindex för förskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index  
1398	Engagemangsindex för grundskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index
1399	Engagemangsindex för gymnasieskola enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-in
1400	Engagemangsindex för hemtjänst äldreomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang
1401	Engagemangsindex för hälso- och sjukvård totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engag
1402	Engagemangsindex för individ- och familjeomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engag
1403	Engagemangsindex för infrastruktur, skydd m.m enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagem
1404	Engagemangsindex för kommunen totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-
1405	Engagemangsindex för kultur och fritid enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HM
1406	Engagemangsindex för landstinget totalt enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. H
1407	Engagemangsindex för omsorg om personer med funktionsnedsättning enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara p
1408	Engagemangsindex för primärvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index
1409	Engagemangsindex för regional utveckling enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. 
1410	Engagemangsindex för specialiserad psykiatrisk vård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa e
1411	Engagemangsindex för specialiserad somatisk vård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa enga
1412	Engagemangsindex för särskilt boende äldreomsorg enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa enga
1413	Engagemangsindex för tandvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engagemang. HME-index  
1414	Engagemangsindex för övrig hälso- och sjukvård enligt resultat från medarbetarenkät. HME står för Hållbart medarbetarengagemang och mäter såväl nivån på medarbetarnas engagemang som chefernas och organisationens förmåga att ta tillvara på och skapa engage
1415	Enkätfråga till kommunen: Bedriver kommunen uppsökande verksamhet för personer med psykisk funktionsnedsättning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser ino
1416	Enkätfråga till kommunen: Finns öppen verksamhet i kommunen i form av exempelvis träffställe? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom personer med psyk
1417	Enkätfråga till kommunen: Har kommunen en överenskommelse om samarbete med landstinget som innehåller gemensamma mål, resurs- och ansvarsfördelning samt rutiner för samarbete mellan kommun och landsting kring enskilda personer? Resultatet som redovisas är
1418	Enkätfråga till kommunen: Har kommunen ett dokumenterat uppföljningssystem för insatser på individnivå? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom persone
1419	Enkätfråga till kommunen: Har kommunen skriftliga rutiner för att upprätta en individuell plan i samarbete med landstinget för personer med psykisk funktionsnedsättning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0
1420	Enkätfråga till kommunen: Har kommunen tillsammans med landstinget genomfört en eller fler behovsinventeringar av personer med psykisk funktionsnedsättning de senaste fyra åren? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-
1421	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser som riktas till personer med psykisk funktionsnedsättning via annonser i massmedia? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och et
1422	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser som riktas till personer med psykisk funktionsnedsättning via ett informationsblad? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och et
1423	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser som riktas till personer med psykisk funktionsnedsättning via information på kommunens webbplats? Resultatet som redovisas är ett kodat värde där ett Ja-sv
1424	Enkätfråga till kommunen: Har kommunen under de senaste 12 månaderna genomfört informationsinsatser till personer med psykisk funktionsnedsättning via en brochyr/informationsguide? Informationen omfattar flera myndigheters/ organisationers verksamhet. Res
1425	Enkätfråga till kommunen: Kan kommunen erbjuda plats i socialt kooperativ/Fontänhus eller liknande med individuell målsättning och uppföljning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens 
1426	Enkätfråga till kommunen: Kan kommunen erbjuda strukturerad sysselsättning med indivduell målsättning och uppföljning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförels
1427	Enkätfråga till kommunen: Kan kommunen erbjuda stöd till studier med individuell målsättning och uppföljning? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom p
1428	Enkätfråga till kommunen: Är brukare representerade i övergripande ledningsgrupp? Resultatet som redovisas är ett kodat värde där ett Ja-svar = 1, och ett Nej-svar = 0. Källa: Socialstyrelsens och SKL:s Öppna Jämförelser inom personer med psykisk funktion
1429	Enkätfråga: Har nämnden den 31 mars dokumenterade rutiner för hantering av fel och brister? Med dokumenterade rutiner avses rutiner för hur fel och brister i verksamheten identifieras, dokumenteras, analyseras och åtgärdas samt hur vidtagna åtgärder följs
1430	Enkätfråga: Har nämnden den 31 mars en samlad plan för de anlitade familjehemmens kompetensutveckling? Med anlitade familjehem menar vi familjehem, jourhem, nätverkshem och släktinghem som har uppdrag. Ja=1/Nej=0. Källa Socialstyrelsen
1431	Enkätfråga: Har nämnden den 31 mars en samlad plan för handläggarnas kompetensutveckling? Här avses en verksamhetsgemensam plan för handläggarnas fortbildning och vidareutbildning som bygger på verksamhetens mål och nämndens kartläggning och analys av han
1432	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för barn- och ungdomspsykiatrin? Ledningen avser 
1433	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för barnhälsovård? Ledningen avser den politiska 
1434	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för förskola/skola? Ledningen avser den politiska
1435	Enkätfråga: Har nämnden den 31 mars skriftliga överenskommelser på ledningsnivå för insatser till barn och unga (0-20 år) som tydliggör ansvarsfördelningen med eller utan ekonomiska åtaganden med ledningen för polis? Ledningen avser den politiska ledninge
1436	Enkätfråga: Nämnden har den 31 mars dokumenterade riktlinjer som stödjer användning av standardiserade bedömningsinstrument? Med standardiserat bedömningsinstrument menas här ett formulär med i förväg fastställda frågor och svarsalternativ i form av numer
1437	Enkätfråga: Nämnden har den 31 mars ordinarie licens för Barns behov i centrum (BBIC)? BBIC är ett handläggnings- och dokumentationssystem som främjar helhetssyn och kontinuitet i myndighetsutövningen. Ja=1/Nej=0. Källa Socialstyrelsen
1438	Enkätfråga: Redovisade svar avser de kommuner som svarat nej på frågan Har nämnden den 31 mars en socialjourverksamhet i egen regi eller genom avtal med annan kommun - med socionomutbildad personal i beredskap för akuta insatser till skydd för barn och un
1439	Erbjuder hemtjänsten biståndsbedömd demensverksamhet till äldre som har behov av detta? 2=vardag och helg, 1=vardag, 0=tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalf
1440	Erbjuder hemtjänsten den äldre möjligheten att följa med vid dagligvaruinköp? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Eg
1441	Erbjuder hemtjänsten möjlighet till dusch mer än en gång per vecka? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Egen undersö
1442	Erbjuder hemtjänsten möjligheten att välja man/kvinna för personlig hygien? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Egen
1443	Erbjuder hemtjänsten möjligheten att välja personal som talar hemtjänsttagarens språk? 1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. 
1444	Erbjuder hemtjänsten möjligheten att välja tid för insats?  1=Ja, 0=Nej. Svaret utgår från de lokala riktlinjer för hemtjänsten som finns i kommunen och gäller normalfallet (grundnivån). Måttet avser hemtjänst inom äldreomsorg. Källa: Egen undersökning i 
1445	Erbjuder hemtjänsten social dagverksamhet? 2=vardag och helg, 1=vardag, 0=tjänsten ingår inte i hemtjänstens utbud. Svaret utgår från de lokala riktlinjer för hemtjänsten i kommunen. Måttet avser hemtjänst inom äldreomsorg. Källa: Egen undersökning i komm
1446	Erbjuds stöd i eget boende (oavsett vem som är kontraktsinnehavare - stöd och tillsyn. (Ja=1, Nej =0)\n
1447	Erbjuds stöd i eget boende (oavsett verm som är kontraktsinnehavare med målsättning att utveckla förmågan att klara eget boende). (Ja=1, Nej=0)\n
1448	Ersättning för den grundläggande verksamheten med geografisk information (kkr). Obs ej anslag för denna verksamhet. Här ingår MBK-Avtal, ABT-Avtal, dataleveranser. Källa: Egen uppgift från kommunen
1449	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur bra den generella informationen är om vården och omsorgen om äldre
1450	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur bra informationen om stödet till äldre i vanliga bostäder är på ko
1451	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur bra informationen om äldreboende är på kommunens webbplats. Källa 
1452	Ett antal parametrar mäts där ja-svar ger två poäng, delvis ett poäng och nej noll poäng. Summan av parametrarna divideras med antal parametrar och bildar ett medelvärde. Siffran visar hur lätt det är att hitta information på kommunens webbplats om vård o
1453	Ett sammanfattande omdöme (skala 1-5) om delaktigheten inom missbruks- och beroendevården i kommunen som baseras på enkätuppgifter som kommunen lämnat. Frågor inom området gäller till exempel om det finns policy för brukarinflytande, för strukturerade upp
