key	value
1486	U.Finns länk till minst en frivilligorganisation, alt. egen text om denna.
1487	U. Finns mejladress till kontaktpersonen eller informations funktionen att finna på hemsidan?  (Ja=1, Nej=0)
1488	U.Finns Mejladress till kontaktpersonen på hemsidan
1489	U. Finns möjlighet att lämna intresseanmälan om att vara  kontaktperson, kontaktfamilj eller familjehem på hemsidan (Ja=1, Nej=0)
1490	U. Finns skriftliga rutiner för informationsutbyte (Ja=1, Nej=0)
1491	U. Finns skriftliga rutiner för samverkan med enheter som arbetar med barn (Ja=1, Nej=0)
1492	U. Finns skriftliga rutiner för samverkan med enheter som arbetar med ekonomiskt bistånd (Ja=1, Nej=0)
1493	U. Finns skriftliga rutiner för samverkan med enheter som arbetar med personer med funk. Nedsättning (Ja=1, Nej=0)
1494	U. Finns skriftliga rutiner för samverkan med enheter som arbetar med äldre (Ja=1, Nej=0)
1495	U. Finns skriftlig överenskommelse med frivilligorganisationer (Ja=1, Nej=0)
1496	U. Finns skriftlig överenskommelse med Landstings- finansierad beroende- vård / psykiatri (Ja=1, Nej=0)
1497	U. Finns skriftlig överenskommelse med primär- vård  (Ja=1, Nej=0)
1498	U.Finns telefonnummer till kontaktpersonenen på hemsidan
1499	U. Finns telefonnummer till kontaktpersonen på hemsidan (Ja=1, Nej=0)
1500	U. Finns uppgifter om vem man ska kontakta för mer information på hemsidan
1501	U. Flickor 0-6 år som vårdats i sluten vård till följd av skadehändelser, antal/ 100 000 flickor 0-6 år
1502	U. Fossilt drivmedel i kollektivtrafiken enl EES, andel (%)
1503	U. Fossilt drivmedel till personbilar enl EES, andel (%)
1504	U. Funktionsförmåga tolv månader efter stroke, andel (%)
1505	U. Fysisk tillgänglighet i kommunen, EAH-tal
1506	U. Födda med låg Apgar-poäng vid 5 minuter, andel (%)
1507	U. Förbättrade patienter (ögon) efter behandling vid makuladegeneration, andel (%)
1508	U. Förbättring av sjukdomsaktivitet 4-12 mån. efter behandlingsstart av första biologiska läkemdel vid reumatoid artrit, andel (%)
1509	U. Företagsklimat enkätdel, ranking
1510	U. Företagsklimat totalt, ranking
1511	U. Förnybart fordonsbränsle, andel (%)
1512	U. Förskoleplatser där barnen deltar aktivt i utvecklingssamtalen, andel (%)
1513	U. Förskoleplatser där barnen deltar vid planering av förskolans (veckans) aktiviteter, andel (%)
1514	U. Förskoleplatser där barnens synpunkter används vid utformning av den fysiska miljön, andel (%)
1515	U. Förskoleplatser där dialog med föräldrarna om förskolans mål, uppdrag och resultat genomförs varje termin, andel (%)
1516	U. Förskoleplatser där dokumentation följer med från förskolan till förskoleklass/skola (förutsätter vårdnadshavares tillstånd), andel (%)
1517	U. Förskoleplatser där dokumentation sker av barnens utveckling och lärande, andel (%)
1518	U. Förskoleplatser där föräldrar erbjuds delta vid överlämning mellan förskola/förskoleklass, andel (%)
1519	U. Förskoleplatser där individuella utvecklings/(handlings)-planer upprättas för varje barn, andel (%)
1520	U. Förskoleplatser där synpunkter från barnen inhämtas systematiskt årligen, andel (%)
1521	U. Förskoleplatser där synpunkter från föräldrarna inhämtas systematiskt årligen, andel (%)
1522	U. Förskoleplatser där utvecklingssamtal erbjuds vårdnadshavare minst en gång per termin, andel (%)
1523	U. Förstagångsväljare som röstade i senaste kommunfullmäktigevalet, andel (%)
1524	U. Förändring i antalet förvärvsarbetande, per 1000 inv.
1525	U. Genomsnittlig utredningstid (antal dagar)
1526	U. Genomsnittlig verkställighetstid från beslut till insats avseende kontaktperson och/eller boende (LSS), antal dagar
1527	U. Ginikoefficient
1528	U. God hälsa i hemtjänsten, andel (%)
1529	U. God hälsa i särskilt boende, andel (%)
1530	U. Grundkarteärenden som avslutas under ett kalenderår, antal
1531	U. Gymnasieelever i kommunens egna skolor, andel (%)
1532	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, andel (%)
1533	U. Gymnasieelever med grundläggande behörighet till universitet och högskola (andel), avvikelse från modellberäknat värde, procentenheter
1534	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, specialutformat program, andel (%)
1535	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, studieförberedande program, andel (%)
1536	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, yrkesförb. program, andel (%)
1537	U. Gymnasieelever på IV-program, andel (%)
1538	U. Gymnasieelever på specialutformat program, andel (%)
1539	U. Gymnasieelever på studieförb. program, andel (%)
1540	U. Gymnasieelever på yrkesförb. program, andel (%)
1541	U. Gymnasieelever som börjat på universitet/högskola inom 3 år efter avslutad gymnasieutbildning, andel (%)
1542	U. Gymnasieelever som börjat på universitet/högskola inom 3 år efter avslutad gymnasieutbildning, studieförb. program, (%)
1543	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, specialutf. program, andel (%)
1544	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, studieförb. program, andel (%)
1545	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, totalt, andel (%)
1546	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, yrkesförb. program, andel (%)
1547	U. Gymnasieelever som fullföljer sin utbildning inom 4 år (andel), avvikelse från modellberäknat värde, procentenheter
1548	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, specialutf. program, andel (%)
1549	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, studieförb. program, andel (%)
1550	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, totalt, andel (%)
1551	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, yrkesförb. program, andel (%)
1552	U. Gymnasieelever som går i annan kommuns gymnasieskola, andel (%)
1553	U. Gymnasieelever som går i fristående gymnasieskola i annan kommun, andel (%)
1554	U. Gymnasieelever som går i fristående gymnasieskola i den egna kommunen, andel (%)
1555	U. Gymnasieelever som går i landstingskommunal gymnasieskola, andel (%)
1556	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, andel (%)
1557	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, specialutf. program, andel (%)
1558	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, studieförb. program, andel (%)
1559	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, yrkesförb. program, andel (%)
1560	U. Gymnasieelever som påbörjat studier vid universitet/högskola inom 3 år efter gymnasieutbildning, specialutf. program, (%)
1561	U. Gymnasieelever som påbörjat studier vid universitet/högskola inom 3 år efter gymnasieutbildning, yrkesförb. program, (%)
1562	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, andel (%)
1563	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, specialutf. program, andel (%)
1564	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, studieförb. program, andel (%)
1565	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, yrkesförb. program, andel (%)
1566	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, andel (%)
1567	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, specialutf. program, andel (%)
1568	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, studieförb. program, andel (%)
1569	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, yrkesförb. program, andel (%)
1570	U. Har en brukarundersökning genomförts (Ja=1, Nej=0)
1571	U. Har en mätning av utredningstiden genomförst (Ja=1, Nej=0)
1572	U. Har kommunen och polismyndigheten tecknat samarbetsavtal 2009 eller tidigare? (1=ja, 0=nej)
1573	U. Har kommunen och polismyndigheten tecknat samarbetsavtal 2011 eller tidigare? (1=ja, 0=nej)
1574	U. Har nämnden en plan för familjehemmens kompetensutveckling (Ja=1, Nej=0, Delvis=2)
1575	U. Har nämnden en plan för handläggarnas kompetensutveckling (Ja=1, Nej=0, Delvis=2)
1576	U. Har nämnden en rutin för hantering av fel och brister (Ja=1, Nej=0)
1577	U. Har nämnden en socialjoursverksamhet (Ja=1, Nej=0, Delvis=2)
1578	U. Har nämnden klagomålshantering (Ja=1, Nej=0)
1579	U. Har nämnden ordinarie BBIC-licens (Ja=1, Nej=0)
1580	U. Har nämnden riktlinjer för standardiserade bedömningsinstrument (Ja=1, Nej=0)
1581	U. Har socialnämnden en socialjourverksamhet i beredskap för akuta insatser till skydd för barn och unga 0-20 år all tid utanför kontorstid året runt (Ja=1/Nej=0)
1582	U. Helhetssyn och samordning barnhälsovård (Ja=1, Nej=0, Delvis=2)
1583	U. Helhetssyn och samordning barn- och ungdomspsykiatrin (Ja=1, Nej=0, Delvis=2)
1584	U. Helhetssyn och samordning förskola/skola (Ja=1, Nej=0, Delvis=2)
1585	U. Helhetssyn och samordning polis (Ja=1, Nej=0, Delvis=2)
1586	U. Hemtjänsttagaren erbjuds att välja man eller kvinna för personlig hygien, (Ja=1/ Nej=0)
1587	U. Hemtjänsttagaren erbjuds att välja tid för insats, (Ja=1/ Nej=0)
1588	U. Hemtjänsttagaren erbjuds dagligvaruinköp, (>En gång/vecka=3/ En gång/vecka=2/ <En gång/vecka=1/ Ingår inte=0)
1589	U. Hemtjänsttagaren erbjuds demensverksamhet vid behov, (Vardag+helg=2/ Vardag=1/ Ingår inte=0)
1590	U. Hemtjänsttagaren erbjuds dusch mer än en gång per vecka, (Ja=1/ Nej=0)
1591	U. Hemtjänsttagaren erbjuds enklare matlagning i bostaden, (Efter önskemål=2/ 1-3ggr/vecka=1/ <1 gång/vecka eller inte alls=0)
1592	U. Hemtjänsttagaren erbjuds ledsagarservice, (>En gång/månad=3/ En gång/månad=2/ <En gång/månad=1 / Ingår inte=0)
1593	U. Hemtjänsttagaren erbjuds möjligheten att följa med vid dagligvaruinköp, (Ja=1/ Nej=0)
1594	U. Hemtjänsttagaren erbjuds promenader, (>En gång/vecka=3/ En gång/vecka=2/ <En gång/vecka=1/ Ingår inte=0)
1595	U. Hemtjänsttagaren erbjuds service som t.ex. gräsklippning, snöskottning eller fixartjänst, (Ja=2/ Någon=1/ Ingen=0)
1596	U. Hemtjänsttagaren erbjuds social dagverksamhet, (Vardag+helg=2/ Vardag=1/ Ingår inte=0)
1597	U. Hemtjänsttagaren erbjuds städning, frekvens (En gång i veckan=3/ Varannan vecka=2/ Var tredje vecka=1/ Ingår inte=0)
1598	U. Hemtjänsttagaren erbjuds städning, omfattning (>Två r.o.k.=3/ Två r.o.k.=2/ Ett r.o.k.=1/ Ingår inte=0)
1599	U. Hemtjänsttagaren erbjuds tvätt, frekvens (En gång i veckan=3/ Varannan vecka=2/ Var tredje vecka eller mer sällan=1/ Ingår inte=0)
1600	U. Hemtjänsttagaren erbjuds vid behov trygghetsringning/telefonservice, (Ja=1/Nej=0)
1601	U. Hemtjänsttagaren erbjuds välja personal som talar hemtjänsttagarens språk, (Ja=1/ Nej=0)
1602	U. Hemtjänsttagaren med syn- och hörselskada med behov erbjuds stöd och rådgivning, (Ja=1/ Nej=0)
1603	U. Hemtjänsttimmar/inv 65+, antal
1604	U. HIV-patienter med god viruskontroll, andel (%)
1605	U. Hushållsavfall, total insamlad mängd, kg/invånare
1606	U. Hushållsavfall, återvunnet material i förhållande till totala mängden hushållsavfall, andel (%)
1607	U. Huvudbibliotekets öppethållande på kvällar och helger, timmar/vecka
1608	U. Hyresintäkter egna lokaler, kr/kvm BRA
1609	U. Hyresintäkter egna lokaler (sjukhus kategori 1), kr/kvm BRA
1610	U. Hyresintäkter egna lokaler (sjukhus kategori 2), kr/kvm BRA
1611	U. Hyresintäkter egna lokaler (sjukhus kategori 3), kr/kvm BRA
1612	U. Hyresintäkter egna lokaler (sjukhus), kr/kvm BRA
1613	U. Hyresintäkter egna lokaler (vårdcentraler), kr/kvm BRA
1614	U. Hyresintäkter egna lokaler (övriga anläggningar), kr/kvm BRA
1615	U. Hälsopolitiskt åtgärdbar dödlighet, 4-årsm, döda/100 000 inv 1-79 år
1616	U. Hälsopolitiskt åtgärdbar dödlighet (kvinnor), 4-årsm, döda/100 000 inv 1-74 år
1617	U. Hälsopolitiskt åtgärdbar dödlighet (män), 4-årsm, döda/100 000 inv 1-74 år
1618	U. Hälsotillstånd tre månader efter stroke, andel (%)
1619	U. Höftledsplastik, förbättring i EQ-index efter operation, enheter
1620	U. Idrottsföreningar med flickdominerad verksamhet, andel (%)
1621	U. Idrottsföreningar med LOK-stöd, antal/10 000 inv
1622	U. Idrottsföreningar med pojkdominerad verksamhet, andel (%)
1623	U. Idrottsföreningar med varken pojk- eller flickdominerad verksamhet, andel (%)
1624	U. Implantat vid höftledsplastik som överlever 10 år, andel (%)
1625	U. Incidens, lungcancer (åldersstandardiserat, kvinnor), antal/10 000 inv
1626	U. Incidens, lungcancer (åldersstandardiserat, män), antal/10 000 inv
1627	U. Individuellt behovsprövad öppenvård, andel av insatser till barn och unga (%)
1628	U. Individuellt behovsprövad öppenvård barn och unga, andel (%)
1629	U. Informationsindex för kommunens webbplats - Bygga och bo
1630	U. Informationsindex för kommunens webbplats - Företagsperspektiv
1631	U. Informationsindex för kommunens webbplats - Förskola
1632	U. Informationsindex för kommunens webbplats - Gator, vägar och miljö
1633	U. Informationsindex för kommunens webbplats - Grundskola
1634	U. Informationsindex för kommunens webbplats - Gymnasium
1635	U. Informationsindex för kommunens webbplats - Individ- och familjeomsorg
1636	U. Informationsindex för kommunens webbplats - Kultur och fritid
1637	U. Informationsindex för kommunens webbplats - Personer med funktionsnedsättning
1638	U. Informationsindex för kommunens webbplats - Sökfunktion
1639	U. Informationsindex för kommunens webbplats - Tillstånd, tillsyn, näringsliv m.m
1640	U. Informationsindex för kommunens webbplats - Totalt
1641	U. Informationsindex för kommunens webbplats - Äldreomsorg
1642	U. Informationsindex för kommunens webbplats - Öppenhet och påverkan
1643	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via annonser i massmedia, (Ja=1, Nej=0)
1644	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via informationsblad, (Ja=1, Nej=0)
1645	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via informationsguide, (Ja=1, Nej=0)
1646	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via kommunens webbplats, (Ja=1, Nej=0)
1647	U. Ingående bokfört värde egna lokaler, mkr
1648	U. Insjuknade i lungcancer (kvinnor), antal/10 000 inv
1649	U. Insjuknade i lungcancer (män), antal/10 000 inv
1650	U. Inskrivna inom AME-verksamhet, antal
1651	U. Inskrivna inom AME-verksamhet, antal kvinnor
1652	U. Inskrivna inom AME-verksamhet, antal män
1653	U. Intäkter AME från externa aktörer, kr
1654	U. Intäkter fastighetsbildning, kkr
1655	U. Intäkter fastighetsplaner, kkr
1656	U. Intäkter fastighetstekniska uppdrag, kkr
1657	U. Intäkter för kart och GIS uppdrag, kkr
1658	U. Intäkter för mätningsuppdrag, kkr
1659	U. Intäkter grundkartor, kkr
1660	U. Intäkter husutstakning, kkr
1661	U. Intäkter MBK-avtal och ABT-avtal samt försäljning av geodata/dataleveranser (ej NDRK), kkr
1662	U. Intäkter nybyggnadskartor, kkr
1663	U. Intäkter totalt lantmäteri, kkr
1664	U. Intäkt från avgifter lantmäteri, kkr
1665	U. Intäkt från nyttjandeersättning lantmäteri, kkr
1666	U. Inventering av klientgrupper (Ja=1, Nej=0)
1667	U. Inventering med landsting av målgruppens behov har genomförts inom personer med psykisk funktionsnedsättning,  (Ja=1, Nej=0)
1668	U. Invånare 0-64 år med avlösarservice enl. LSS, andel (%)
1669	U. Invånare 0-64 år med daglig verksamhet enl. LSS, andel (%)
1670	U. Invånare 0-64 år med insatsen boende barn enl LSS , andel (%)
1671	U. Invånare 0-64 år med insatsen boende vuxna enl LSS  %
1672	U. Invånare 0-64 år med insatser i ordinärt boende enl SoL,  andel (%)
1673	U. Invånare 0-64 år med insatser i särskilt boende enl SoL (%)
1674	U. Invånare 0-64 år med kontaktperson enl. LSS, andel (%)
1675	U. Invånare 0-64 år med korttidstillsyn enl. LSS, andel (%)
1676	U. Invånare 0-64 år med korttidsvistelse enl. LSS, andel (%)
1677	U. Invånare 0-64 år med ledsagarservice enl. LSS, andel (%)
1678	U. Invånare 0-64 år med personlig assistans enl LASS, andel (%)
1679	U. Invånare 0-64 år med personlig assistans enl LSS, andel (%)
1680	U. Invånare 0-64 år med råd och stöd enl. LSS, andel (%)
1681	U. Invånare 16-74 år med eftergymnasial utbildning, andel (%)
1682	U. Invånare 16-74 år som inte har eftergymnasial utbildning >3 år, andel (%)
1683	U. Invånare 16-84 år, som uppskattade sitt allmänna hälsotillstånd till bra eller mycket bra, andel (%)
1684	U. Invånare 18-64 år med låg inkomst, andel (%)
1685	U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%)
1686	U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%)
1687	U. Invånare 18-80 år med bra självskattat hälsotillstånd, andel (%)
1688	U. Invånare 18-80 år med fetma, andel (%)
1689	U. Invånare 18-80 år med god självskattad tandhälsa, andel (%)
1690	U. Invånare 18-80 år med kort utbildning med bra självskattat hälsotillstånd, andel (%)
1691	U. Invånare 18-80 år med lång utbildning med bra självskattat hälsotillstånd, andel (%)
1692	U. Invånare 18-80 år med nedsatt psykiskt välbefinnande, andel (%)
1693	U. Invånare 18-80 år med riskabla alkoholvanor, andel (%)
1694	U. Invånare 18-80 år med svårigheter att klara utgifter, andel (%)
1695	U. Invånare 18-80 år som röker dagligen, andel (%)
1696	U. Invånare 18-80 år som är fysiskt aktiva minst 30 min/dag, andel (%)
1697	U. Invånare 18-80 år som äter frukt och grönt minst 5 ggr/dag, andel (%)
1698	U. Invånare 20 år med grundläggande behörighet till universitet och högskola, andel (%)
1699	U. Invånare 65+ som får personligt besök med uppsökande verksamhet, andel (%)
1700	U. Invånare 65+ som har behandlats i sluten vård för fallolycka (kvinnor), antal/100 000 inv 65+
1701	U. Invånare 65+ som har behandlats i sluten vård för fallolycka (män), antal/100 000 inv 65+
1702	U. Invånare med fetma, andel (%)
1703	U. Invånare med god självskattad tandhälsa, andel (%)
1704	U. Invånare med kort utbildning med fetma, andel (%)
1705	U. Invånare med kort utbildning med god självskattad tandhälsa, andel (%)
1706	U. Invånare med kort utbildning med låg tillit till andra, andel (%)
1707	U. Invånare med kort utbildning med lågt socialt deltagande, andel (%)
1708	U. Invånare med kort utbildning med nedsatt psykiskt välbefinnande, andel (%)
1709	U. Invånare med kort utbildning med riskabla alkoholvanor, andel (%)
1710	U. Invånare med kort utbildning som avstår från att gå ut ensam, andel (%)
1711	U. Invånare med kort utbildning som röker dagligen, andel (%)
1712	U. Invånare med kort utbildning som är fysiskt aktiva minst 30 minuter per dag, andel (%)
1713	U. Invånare med kort utbildning som äter frukt och grönt minst 5 ggr per dag, andel (%)
1714	U. Invånare med låg tillit till andra, andel (%)
1715	U. Invånare med lågt socialt deltagande, andel (%)
1716	U. Invånare med lång utbildning med fetma, andel (%)
1717	U. Invånare med lång utbildning med god självskattad tandhälsa, andel (%)
1718	U. Invånare med lång utbildning med låg tillit till andra, andel (%)
1719	U. Invånare med lång utbildning med lågt socialt deltagande, andel (%)
1720	U. Invånare med lång utbildning med nedsatt psykiskt välbefinnande, andel (%)
1721	U. Invånare med lång utbildning med riskabla alkoholvanor, andel (%)
1722	U. Invånare med lång utbildning som avstår från att gå ut ensam, andel (%)
1723	U. Invånare med lång utbildning som röker dagligen, andel (%)
1724	U. Invånare med lång utbildning som är fysiskt aktiva minst 30 minuter per dag, andel (%)
1725	U. Invånare med lång utbildning som äter frukt och grönt minst 5 ggr per dag, andel (%)
1726	U. Invånare med nedsatt psykiskt välbefinnande, andel (%)
1727	U. Invånare med riskabla alkoholvanor, andel (%)
1728	U. Invånare med stort förtroende för vården vid sjukhus, andel (%)
1729	U. Invånare med stort förtroende för vården vid vårdcentral, andel (%)
1730	U. Invånare som anser sig ha tillgång till den vård de behöver, andel (%)
1731	U. Invånare som avstår från att gå ut ensam, andel (%)
1732	U. Invånare som röker dagligen, andel (%)
1733	U. Invånare som upplevt oro för bostadsinbrott, andel (%)
1734	U. Invånare som upplevt oro för misshandel/överfall, andel (%)
1735	U. Invånare som är fysiskt aktiva minst 30 minuter per dag, andel (%)
1736	U. Invånare som äter frukt och grönt minst 5 ggr per dag, andel (%)
1737	U. I vilken omfattning används bedömmningsintrument (%)
1738	U. Kapitalkostnad lokaler, kr/kvm BRA
1739	U. Kapitalkostnad lokaler (sjukhus kategori 1), kr/kvm BRA
1740	U. Kapitalkostnad lokaler (sjukhus kategori 2), kr/kvm BRA
1741	U. Kapitalkostnad lokaler (sjukhus kategori 3), kr/kvm BRA
1742	U. Kapitalkostnad lokaler (sjukhus), kr/kvm BRA
1743	U. Kapitalkostnad lokaler (vårdcentraler), kr/kvm BRA
1744	U. Kapitalkostnad lokaler (övriga anläggningar), kr/kvm BRA
1745	U. Kejsarsnitt vid okomplicerad graviditet, andel (%)
1746	U. Klientsäkerhet inom missbruks- och beroendevården, omdöme
1747	U. Klimatpåverkan/länsinvånare (kg CO2/inv)
1748	U. Knäproteser som inte omopereras inom 10 år, andel (%)
1749	U. Kollektivtrafikens utsläpp av koldioxid per körsträcka, g CO2/km
1750	U. Kommunstorlek, km2
1751	U. Kompetensutveckling lantmäteri, antal dagar
1752	U. Kompetensutveckling lantmäteri, antal dagar/anställd
1753	U. Kostnad AME för köp av externa tjänster, kr
1754	U. Kostnad avlösarservice enl. LSS, kr/brukare
1755	U. Kostnad avlösarservice enl. LSS, kr/inv 0-64 år
1756	U. Kostnad barn och ungdom 0-20 år, kr/utredning
1757	U. Kostnad boende barn enl LSS, kr/inv 0-64 år
1758	U. Kostnad boende barn i familjehem, kr/brukare
1759	U. Kostnad boendestöd enligt KPB, egen regi, kr/timme
1760	U. Kostnad boendestöd enligt KPB, kr/brukare 0-64 år
1761	U. Kostnad boende vuxna enl LSS, kr/inv 0-64 år
1762	U. Kostnad daglig verksamhet LSS enligt KPB, egen regi, kr/dag
1763	U. Kostnad/DRG-poäng inom specialiserad somatisk vård, kr
1764	U. Kostnad ekonomiskt bistånd som andel av kommunens kostnader, (%)
1765	U. Kostnad elförbrukning lokaler, kr/kvm BRA
1766	U. Kostnad elförbrukning lokaler (sjukhus kategori 1), kr/kvm BRA
1767	U. Kostnad elförbrukning lokaler (sjukhus kategori 2), kr/kvm BRA
1768	U. Kostnad elförbrukning lokaler (sjukhus kategori 3), kr/kvm BRA
1769	U. Kostnad elförbrukning lokaler (sjukhus), kr/kvm BRA
1770	U. Kostnad elförbrukning lokaler (vårdcentraler), kr/kvm BRA
1771	U. Kostnad elförbrukning lokaler (övriga anläggningar), kr/kvm BRA
1772	U. Kostnad exkl lokalkostnad boende alla barn enl LSS, kr/brukare
1773	U. Kostnad exkl lokalkostnad boende vuxna enl LSS, kr/brukare
1774	U. Kostnad exkl lokalkostnad för särskilt boende enl SoL, kr/brukare
1775	U. Kostnad exkl lokalkostnad särskilt boende för barn, kr/brukare
1776	U. Kostnad familjehemsvård barn och unga, kr/person
1777	U. Kostnad familjehemsvård barn och unga, kr/vårddygn
1778	U. Kostnad familjehemsvård till barn och unga, kr/vårddygn
1779	U. Kostnad fastighetsbildning, kkr
1780	U. Kostnad fastighetsbildning, kr/ärende
1781	U. Kostnad fastighetsplaner, kkr
1782	U. Kostnad fastighetsskötsel löpande och förebygg. underhåll, kr/kvm BRA
1783	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus kategori 1), kr/kvm BRA
1784	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus kategori 2), kr/kvm BRA
1785	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus kategori 3), kr/kvm BRA
1786	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus), kr/kvm BRA
1787	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (vårdcentraler), kr/kvm BRA
1788	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (övriga anläggningar), kr/kvm BRA
1789	U. Kostnad fastighetstekniska uppdrag, kkr
1790	U. Kostnad för barn- och ungdomsvård, andel av kommunens totala kostnader (%)
1791	U. Kostnad för boende enl LSS, kr/inv 0-64 år
1792	U. Kostnad för insatser till personer med funktionsnedsättning som andel av total kostnad för socialtjänst, (%)
1793	U. Kostnad för kart och GIS uppdrag, kkr
1794	U. Kostnad för köp av AME:s arbetsgivarinriktade insatser som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1795	U. Kostnad för köp av arbetslivsinriktad rehabilitering som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1796	U. Kostnad för köp av coachning och vägledning som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1797	U. Kostnad för köp av kurser som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1798	U. Kostnad för köp av matchning som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1799	U. Kostnad för köp av praktik hos arbetsgivare som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1800	U. Kostnad för köp av validering som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1801	U. Kostnad för mätningsuppdrag, kkr
1802	U. Kostnad för särskilt boende som andel av total kostnad för insatser till personer med funktionsnedsättning, (%)
1803	U. Kostnad försörjningsstöd, kr/utredning
1804	U. Kostnad för utbetalt ekonomiskt bistånd, kr/invånare
1805	U. Kostnad förvaltning av geografisk information, kkr
1806	U. Kostnad förvaltning av geografisk information, kr/inv
1807	U. Kostnad förvaltning av geografisk information, kr/km2
1808	U. Kostnad förvaltning av ägda lokaler, kr/kvm BRA
1809	U. Kostnad förvaltning av ägda lokaler (sjukhus kategori 1), kr/kvm BRA
1810	U. Kostnad förvaltning av ägda lokaler (sjukhus kategori 2), kr/kvm BRA
1811	U. Kostnad förvaltning av ägda lokaler (sjukhus kategori 3), kr/kvm BRA
1812	U. Kostnad förvaltning av ägda lokaler (sjukhus), kr/kvm BRA
1813	U. Kostnad förvaltning av ägda lokaler (vårdcentraler), kr/kvm BRA
1814	U. Kostnad förvaltning av ägda lokaler (övriga anläggningar), kr/kvm BRA
1815	U. kostnad för öppen verksamhet enl SoL kr/inv 0-64 år
1816	U. Kostnad för övriga insatser i ordinärt boende enl SoL , kr/inv
1817	U. Kostnad för övrig verksamhet LSS, kr/inv 0-64 år
1818	U. Kostnad GIS och kartrådgivning, kkr
1819	U. Kostnad GIS och kartrådgivning, kr/inv
1820	U. Kostnad GIS-samordning, kkr
1821	U. Kostnad GIS-samordning, kr/inv
1822	U. Kostnad grundkartor, kkr
1823	U. Kostnad gruppboende LSS för vuxna enligt KPB, egen regi, kr/dygn
1824	U. Kostnad handläggning av ekonomiskt bistånd till biståndshushåll, kr/biståndshushåll
1825	U. Kostnad hemtjänst enligt KPB, egen regi, kr/beviljad timme
1826	U. Kostnad hemtjänst enligt KPB, egen regi, kr/utförd timme
1827	U. Kostnad hemtjänst enligt KPB, kr/brukare 65-79 år
1828	U. Kostnad hemtjänst enligt KPB, kr/brukare 65+ år
1829	U. Kostnad hemtjänst enligt KPB, kr/brukare 80+ år
1830	U. Kostnad hemtjänst i ordinärt boende, kr/inv 0-64 år
1831	U. Kostnad husutstakning, kkr
1832	U. Kostnad HVB-vård barn och unga, kr/person
1833	U. Kostnad HVB-vård barn och unga, kr/vårddygn
1834	U. Kostnad HVB-vård till barn och unga, kr/vårddygn
1835	U. Kostnad i förhållande till andel elever som uppnått målen i åk. 9, kommunala skolor, kr/%
1836	U. Kostnad i förhållande till andel som ej fullföljer ett gymnasieprogram, kr/elev
1837	U. Kostnad individuellt behovsprövad öppenvård barn och unga, kr/person
1838	U. Kostnad inhyrda lokaler, kr/kvm BRA
