key	value
1494	U. Funktionsförmåga tolv månader efter stroke, andel (%)
1495	U. Fysisk tillgänglighet i kommunen, EAH-tal
1496	U. Födda med låg Apgar-poäng vid 5 minuter, andel (%)
1497	U. Förbättrade patienter (ögon) efter behandling vid makuladegeneration, andel (%)
1498	U. Förbättring av sjukdomsaktivitet 4-12 mån. efter behandlingsstart av första biologiska läkemdel vid reumatoid artrit, andel (%)
1499	U. Företagsklimat enkätdel, ranking
1500	U. Företagsklimat totalt, ranking
1501	U. Förnybart fordonsbränsle, andel (%)
1502	U. Förskoleplatser där barnen deltar aktivt i utvecklingssamtalen, andel (%)
1503	U. Förskoleplatser där barnen deltar vid planering av förskolans (veckans) aktiviteter, andel (%)
1504	U. Förskoleplatser där barnens synpunkter används vid utformning av den fysiska miljön, andel (%)
1505	U. Förskoleplatser där dialog med föräldrarna om förskolans mål, uppdrag och resultat genomförs varje termin, andel (%)
1506	U. Förskoleplatser där dokumentation följer med från förskolan till förskoleklass/skola (förutsätter vårdnadshavares tillstånd), andel (%)
1507	U. Förskoleplatser där dokumentation sker av barnens utveckling och lärande, andel (%)
1508	U. Förskoleplatser där föräldrar erbjuds delta vid överlämning mellan förskola/förskoleklass, andel (%)
1509	U. Förskoleplatser där individuella utvecklings/(handlings)-planer upprättas för varje barn, andel (%)
1510	U. Förskoleplatser där synpunkter från barnen inhämtas systematiskt årligen, andel (%)
1511	U. Förskoleplatser där synpunkter från föräldrarna inhämtas systematiskt årligen, andel (%)
1512	U. Förskoleplatser där utvecklingssamtal erbjuds vårdnadshavare minst en gång per termin, andel (%)
1513	U. Förstagångsväljare som röstade i senaste kommunfullmäktigevalet, andel (%)
1514	U. Förändring i antalet förvärvsarbetande, per 1000 inv.
1515	U. Genomsnittlig utredningstid (antal dagar)
1516	U. Genomsnittlig verkställighetstid från beslut till insats avseende kontaktperson och/eller boende (LSS), antal dagar
1517	U. Ginikoefficient
1518	U. God hälsa i hemtjänsten, andel (%)
1519	U. God hälsa i särskilt boende, andel (%)
1520	U. Grundkarteärenden som avslutas under ett kalenderår, antal
1521	U. Gymnasieelever i kommunens egna skolor, andel (%)
1522	U. Gymnasieelever med grundläggande behörighet till universitet och högskola (andel), avvikelse från modellberäknat värde, procentenheter
1523	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, andel (%)
1524	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, specialutformat program, andel (%)
1525	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, studieförberedande program, andel (%)
1526	U. Gymnasieelever med grundläggande behörighet till universitet och högskola, yrkesförb. program, andel (%)
1527	U. Gymnasieelever på IV-program, andel (%)
1528	U. Gymnasieelever på specialutformat program, andel (%)
1529	U. Gymnasieelever på studieförb. program, andel (%)
1530	U. Gymnasieelever på yrkesförb. program, andel (%)
1531	U. Gymnasieelever som börjat på universitet/högskola inom 3 år efter avslutad gymnasieutbildning, andel (%)
1532	U. Gymnasieelever som börjat på universitet/högskola inom 3 år efter avslutad gymnasieutbildning, studieförb. program, (%)
1533	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, specialutf. program, andel (%)
1534	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, studieförb. program, andel (%)
1535	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, totalt, andel (%)
1536	U. Gymnasieelever som fullföljer sin utbildning inom 3 år, yrkesförb. program, andel (%)
1537	U. Gymnasieelever som fullföljer sin utbildning inom 4 år (andel), avvikelse från modellberäknat värde, procentenheter
1538	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, specialutf. program, andel (%)
1539	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, studieförb. program, andel (%)
1540	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, totalt, andel (%)
1541	U. Gymnasieelever som fullföljer sin utbildning inom 4 år, yrkesförb. program, andel (%)
1542	U. Gymnasieelever som går i annan kommuns gymnasieskola, andel (%)
1543	U. Gymnasieelever som går i fristående gymnasieskola i annan kommun, andel (%)
1544	U. Gymnasieelever som går i fristående gymnasieskola i den egna kommunen, andel (%)
1545	U. Gymnasieelever som går i landstingskommunal gymnasieskola, andel (%)
1546	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, andel (%)
1547	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, specialutf. program, andel (%)
1548	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, studieförb. program, andel (%)
1549	U. Gymnasieelever som gått över till universitet/högskola direkt efter avslutad gymnasieutbildning, yrkesförb. program, andel (%)
1550	U. Gymnasieelever som påbörjat studier vid universitet/högskola inom 3 år efter gymnasieutbildning, specialutf. program, (%)
1551	U. Gymnasieelever som påbörjat studier vid universitet/högskola inom 3 år efter gymnasieutbildning, yrkesförb. program, (%)
1552	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, andel (%)
1553	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, specialutf. program, andel (%)
1554	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, studieförb. program, andel (%)
1555	U. Gymnasieelever som uppnått grundläggande behörighet till universitet och högskola inom tre år, yrkesförb. program, andel (%)
1556	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, andel (%)
1557	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, specialutf. program, andel (%)
1558	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, studieförb. program, andel (%)
1559	U. Gymnasieelever som är etablerade på arbetsmarknaden 2 år efter avslutad gymnasieutbildning, yrkesförb. program, andel (%)
1560	U. Har en brukarundersökning genomförts (Ja=1, Nej=0)
1561	U. Har en mätning av utredningstiden genomförst (Ja=1, Nej=0)
1562	U. Har kommunen och polismyndigheten tecknat samarbetsavtal 2009 eller tidigare? (1=ja, 0=nej)
1563	U. Har kommunen och polismyndigheten tecknat samarbetsavtal 2011 eller tidigare? (1=ja, 0=nej)
1564	U. Har nämnden en plan för familjehemmens kompetensutveckling (Ja=1, Nej=0, Delvis=2)
1565	U. Har nämnden en plan för handläggarnas kompetensutveckling (Ja=1, Nej=0, Delvis=2)
1566	U. Har nämnden en rutin för hantering av fel och brister (Ja=1, Nej=0)
1567	U. Har nämnden en socialjoursverksamhet (Ja=1, Nej=0, Delvis=2)
1568	U. Har nämnden klagomålshantering (Ja=1, Nej=0)
1569	U. Har nämnden ordinarie BBIC-licens (Ja=1, Nej=0)
1570	U. Har nämnden riktlinjer för standardiserade bedömningsinstrument (Ja=1, Nej=0)
1571	U. Har socialnämnden en socialjourverksamhet i beredskap för akuta insatser till skydd för barn och unga 0-20 år all tid utanför kontorstid året runt (Ja=1/Nej=0)
1572	U. Helhetssyn och samordning barn- och ungdomspsykiatrin (Ja=1, Nej=0, Delvis=2)
1573	U. Helhetssyn och samordning barnhälsovård (Ja=1, Nej=0, Delvis=2)
1574	U. Helhetssyn och samordning förskola/skola (Ja=1, Nej=0, Delvis=2)
1575	U. Helhetssyn och samordning polis (Ja=1, Nej=0, Delvis=2)
1576	U. Hemtjänsttagaren erbjuds att välja man eller kvinna för personlig hygien, (Ja=1/ Nej=0)
1577	U. Hemtjänsttagaren erbjuds att välja tid för insats, (Ja=1/ Nej=0)
1578	U. Hemtjänsttagaren erbjuds dagligvaruinköp, (>En gång/vecka=3/ En gång/vecka=2/ <En gång/vecka=1/ Ingår inte=0)
1579	U. Hemtjänsttagaren erbjuds demensverksamhet vid behov, (Vardag+helg=2/ Vardag=1/ Ingår inte=0)
1580	U. Hemtjänsttagaren erbjuds dusch mer än en gång per vecka, (Ja=1/ Nej=0)
1581	U. Hemtjänsttagaren erbjuds enklare matlagning i bostaden, (Efter önskemål=2/ 1-3ggr/vecka=1/ <1 gång/vecka eller inte alls=0)
1582	U. Hemtjänsttagaren erbjuds ledsagarservice, (>En gång/månad=3/ En gång/månad=2/ <En gång/månad=1 / Ingår inte=0)
1583	U. Hemtjänsttagaren erbjuds möjligheten att följa med vid dagligvaruinköp, (Ja=1/ Nej=0)
1584	U. Hemtjänsttagaren erbjuds promenader, (>En gång/vecka=3/ En gång/vecka=2/ <En gång/vecka=1/ Ingår inte=0)
1585	U. Hemtjänsttagaren erbjuds service som t.ex. gräsklippning, snöskottning eller fixartjänst, (Ja=2/ Någon=1/ Ingen=0)
1586	U. Hemtjänsttagaren erbjuds social dagverksamhet, (Vardag+helg=2/ Vardag=1/ Ingår inte=0)
1587	U. Hemtjänsttagaren erbjuds städning, frekvens (En gång i veckan=3/ Varannan vecka=2/ Var tredje vecka=1/ Ingår inte=0)
1588	U. Hemtjänsttagaren erbjuds städning, omfattning (>Två r.o.k.=3/ Två r.o.k.=2/ Ett r.o.k.=1/ Ingår inte=0)
1589	U. Hemtjänsttagaren erbjuds tvätt, frekvens (En gång i veckan=3/ Varannan vecka=2/ Var tredje vecka eller mer sällan=1/ Ingår inte=0)
1590	U. Hemtjänsttagaren erbjuds vid behov trygghetsringning/telefonservice, (Ja=1/Nej=0)
1591	U. Hemtjänsttagaren erbjuds välja personal som talar hemtjänsttagarens språk, (Ja=1/ Nej=0)
1592	U. Hemtjänsttagaren med syn- och hörselskada med behov erbjuds stöd och rådgivning, (Ja=1/ Nej=0)
1593	U. Hemtjänsttimmar/inv 65+, antal
1594	U. HIV-patienter med god viruskontroll, andel (%)
1595	U. Hushållsavfall, total insamlad mängd, kg/invånare
1596	U. Hushållsavfall, återvunnet material i förhållande till totala mängden hushållsavfall, andel (%)
1597	U. Huvudbibliotekets öppethållande på kvällar och helger, timmar/vecka
1598	U. Hyresintäkter egna lokaler (sjukhus kategori 1), kr/kvm BRA
1599	U. Hyresintäkter egna lokaler (sjukhus kategori 2), kr/kvm BRA
1600	U. Hyresintäkter egna lokaler (sjukhus kategori 3), kr/kvm BRA
1601	U. Hyresintäkter egna lokaler (sjukhus), kr/kvm BRA
1602	U. Hyresintäkter egna lokaler (vårdcentraler), kr/kvm BRA
1603	U. Hyresintäkter egna lokaler (övriga anläggningar), kr/kvm BRA
1604	U. Hyresintäkter egna lokaler, kr/kvm BRA
1605	U. Hälsopolitiskt åtgärdbar dödlighet (kvinnor), 4-årsm, döda/100 000 inv 1-74 år
1606	U. Hälsopolitiskt åtgärdbar dödlighet (män), 4-årsm, döda/100 000 inv 1-74 år
1607	U. Hälsopolitiskt åtgärdbar dödlighet, 4-årsm, döda/100 000 inv 1-79 år
1608	U. Hälsotillstånd tre månader efter stroke, andel (%)
1609	U. Höftledsplastik, förbättring i EQ-index efter operation, enheter
1610	U. I vilken omfattning används bedömmningsintrument (%)
1611	U. Idrottsföreningar med flickdominerad verksamhet, andel (%)
1612	U. Idrottsföreningar med LOK-stöd, antal/10 000 inv
1613	U. Idrottsföreningar med pojkdominerad verksamhet, andel (%)
1614	U. Idrottsföreningar med varken pojk- eller flickdominerad verksamhet, andel (%)
1615	U. Implantat vid höftledsplastik som överlever 10 år, andel (%)
1616	U. Incidens, lungcancer (åldersstandardiserat, kvinnor), antal/10 000 inv
1617	U. Incidens, lungcancer (åldersstandardiserat, män), antal/10 000 inv
1618	U. Individuellt behovsprövad öppenvård barn och unga, andel (%)
1619	U. Individuellt behovsprövad öppenvård, andel av insatser till barn och unga (%)
1620	U. Informationsindex för kommunens webbplats - Bygga och bo
1621	U. Informationsindex för kommunens webbplats - Företagsperspektiv
1622	U. Informationsindex för kommunens webbplats - Förskola
1623	U. Informationsindex för kommunens webbplats - Gator, vägar och miljö
1624	U. Informationsindex för kommunens webbplats - Grundskola
1625	U. Informationsindex för kommunens webbplats - Gymnasium
1626	U. Informationsindex för kommunens webbplats - Individ- och familjeomsorg
1627	U. Informationsindex för kommunens webbplats - Kultur och fritid
1628	U. Informationsindex för kommunens webbplats - Personer med funktionsnedsättning
1629	U. Informationsindex för kommunens webbplats - Sökfunktion
1630	U. Informationsindex för kommunens webbplats - Tillstånd, tillsyn, näringsliv m.m
1631	U. Informationsindex för kommunens webbplats - Totalt
1632	U. Informationsindex för kommunens webbplats - Äldreomsorg
1633	U. Informationsindex för kommunens webbplats - Öppenhet och påverkan
1634	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via annonser i massmedia, (Ja=1, Nej=0)
1635	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via informationsblad, (Ja=1, Nej=0)
1636	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via informationsguide, (Ja=1, Nej=0)
1637	U. Informationsinsatser till personer med psykisk funktionsnedsättning har genomförts via kommunens webbplats, (Ja=1, Nej=0)
1638	U. Ingående bokfört värde egna lokaler, mkr
1639	U. Insjuknade i lungcancer (kvinnor), antal/10 000 inv
1640	U. Insjuknade i lungcancer (män), antal/10 000 inv
1641	U. Inskrivna inom AME-verksamhet, antal
1642	U. Inskrivna inom AME-verksamhet, antal kvinnor
1643	U. Inskrivna inom AME-verksamhet, antal män
1644	U. Intäkt från avgifter lantmäteri, kkr
1645	U. Intäkt från nyttjandeersättning lantmäteri, kkr
1646	U. Intäkter AME från externa aktörer, kr
1647	U. Intäkter fastighetsbildning, kkr
1648	U. Intäkter fastighetsplaner, kkr
1649	U. Intäkter fastighetstekniska uppdrag, kkr
1650	U. Intäkter för kart och GIS uppdrag, kkr
1651	U. Intäkter för mätningsuppdrag, kkr
1652	U. Intäkter grundkartor, kkr
1653	U. Intäkter husutstakning, kkr
1654	U. Intäkter MBK-avtal och ABT-avtal samt försäljning av geodata/dataleveranser (ej NDRK), kkr
1655	U. Intäkter nybyggnadskartor, kkr
1656	U. Intäkter totalt lantmäteri, kkr
1657	U. Inventering av klientgrupper (Ja=1, Nej=0)
1658	U. Inventering med landsting av målgruppens behov har genomförts inom personer med psykisk funktionsnedsättning,  (Ja=1, Nej=0)
1659	U. Invånare 0-64 år med avlösarservice enl. LSS, andel (%)
1660	U. Invånare 0-64 år med daglig verksamhet enl. LSS, andel (%)
1661	U. Invånare 0-64 år med insatsen boende barn enl LSS , andel (%)
1662	U. Invånare 0-64 år med insatsen boende vuxna enl LSS  %
1663	U. Invånare 0-64 år med insatser i ordinärt boende enl SoL,  andel (%)
1664	U. Invånare 0-64 år med insatser i särskilt boende enl SoL (%)
1665	U. Invånare 0-64 år med kontaktperson enl. LSS, andel (%)
1666	U. Invånare 0-64 år med korttidstillsyn enl. LSS, andel (%)
1667	U. Invånare 0-64 år med korttidsvistelse enl. LSS, andel (%)
1668	U. Invånare 0-64 år med ledsagarservice enl. LSS, andel (%)
1669	U. Invånare 0-64 år med personlig assistans enl LASS, andel (%)
1670	U. Invånare 0-64 år med personlig assistans enl LSS, andel (%)
1671	U. Invånare 0-64 år med råd och stöd enl. LSS, andel (%)
1672	U. Invånare 16-74 år med eftergymnasial utbildning, andel (%)
1673	U. Invånare 16-74 år som inte har eftergymnasial utbildning >3 år, andel (%)
1674	U. Invånare 16-84 år, som uppskattade sitt allmänna hälsotillstånd till bra eller mycket bra, andel (%)
1675	U. Invånare 18-64 år med låg inkomst, andel (%)
1676	U. Invånare 18-64 år som någon gång under året varit arbetslösa utan ersättning, andel (%)
1677	U. Invånare 18-64 år som någon gång under året varit arbetslösa, andel (%)
1678	U. Invånare 18-80 år med bra självskattat hälsotillstånd, andel (%)
1679	U. Invånare 18-80 år med fetma, andel (%)
1680	U. Invånare 18-80 år med god självskattad tandhälsa, andel (%)
1681	U. Invånare 18-80 år med kort utbildning med bra självskattat hälsotillstånd, andel (%)
1682	U. Invånare 18-80 år med lång utbildning med bra självskattat hälsotillstånd, andel (%)
1683	U. Invånare 18-80 år med nedsatt psykiskt välbefinnande, andel (%)
1684	U. Invånare 18-80 år med riskabla alkoholvanor, andel (%)
1685	U. Invånare 18-80 år med svårigheter att klara utgifter, andel (%)
1686	U. Invånare 18-80 år som röker dagligen, andel (%)
1687	U. Invånare 18-80 år som är fysiskt aktiva minst 30 min/dag, andel (%)
1688	U. Invånare 18-80 år som äter frukt och grönt minst 5 ggr/dag, andel (%)
1689	U. Invånare 20 år med grundläggande behörighet till universitet och högskola, andel (%)
1690	U. Invånare 65+ som får personligt besök med uppsökande verksamhet, andel (%)
1691	U. Invånare 65+ som har behandlats i sluten vård för fallolycka (kvinnor), antal/100 000 inv 65+
1692	U. Invånare 65+ som har behandlats i sluten vård för fallolycka (män), antal/100 000 inv 65+
1693	U. Invånare med fetma, andel (%)
1694	U. Invånare med god självskattad tandhälsa, andel (%)
1695	U. Invånare med kort utbildning med fetma, andel (%)
1696	U. Invånare med kort utbildning med god självskattad tandhälsa, andel (%)
1697	U. Invånare med kort utbildning med låg tillit till andra, andel (%)
1698	U. Invånare med kort utbildning med lågt socialt deltagande, andel (%)
1699	U. Invånare med kort utbildning med nedsatt psykiskt välbefinnande, andel (%)
1700	U. Invånare med kort utbildning med riskabla alkoholvanor, andel (%)
1701	U. Invånare med kort utbildning som avstår från att gå ut ensam, andel (%)
1702	U. Invånare med kort utbildning som röker dagligen, andel (%)
1703	U. Invånare med kort utbildning som är fysiskt aktiva minst 30 minuter per dag, andel (%)
1704	U. Invånare med kort utbildning som äter frukt och grönt minst 5 ggr per dag, andel (%)
1705	U. Invånare med låg tillit till andra, andel (%)
1706	U. Invånare med lågt socialt deltagande, andel (%)
1707	U. Invånare med lång utbildning med fetma, andel (%)
1708	U. Invånare med lång utbildning med god självskattad tandhälsa, andel (%)
1709	U. Invånare med lång utbildning med låg tillit till andra, andel (%)
1710	U. Invånare med lång utbildning med lågt socialt deltagande, andel (%)
1711	U. Invånare med lång utbildning med nedsatt psykiskt välbefinnande, andel (%)
1712	U. Invånare med lång utbildning med riskabla alkoholvanor, andel (%)
1713	U. Invånare med lång utbildning som avstår från att gå ut ensam, andel (%)
1714	U. Invånare med lång utbildning som röker dagligen, andel (%)
1715	U. Invånare med lång utbildning som är fysiskt aktiva minst 30 minuter per dag, andel (%)
1716	U. Invånare med lång utbildning som äter frukt och grönt minst 5 ggr per dag, andel (%)
1717	U. Invånare med nedsatt psykiskt välbefinnande, andel (%)
1718	U. Invånare med riskabla alkoholvanor, andel (%)
1719	U. Invånare med stort förtroende för vården vid sjukhus, andel (%)
1720	U. Invånare med stort förtroende för vården vid vårdcentral, andel (%)
1721	U. Invånare som anser sig ha tillgång till den vård de behöver, andel (%)
1722	U. Invånare som avstår från att gå ut ensam, andel (%)
1723	U. Invånare som röker dagligen, andel (%)
1724	U. Invånare som upplevt oro för bostadsinbrott, andel (%)
1725	U. Invånare som upplevt oro för misshandel/överfall, andel (%)
1726	U. Invånare som är fysiskt aktiva minst 30 minuter per dag, andel (%)
1727	U. Invånare som äter frukt och grönt minst 5 ggr per dag, andel (%)
1728	U. Kapitalkostnad lokaler (sjukhus kategori 1), kr/kvm BRA
1729	U. Kapitalkostnad lokaler (sjukhus kategori 2), kr/kvm BRA
1730	U. Kapitalkostnad lokaler (sjukhus kategori 3), kr/kvm BRA
1731	U. Kapitalkostnad lokaler (sjukhus), kr/kvm BRA
1732	U. Kapitalkostnad lokaler (vårdcentraler), kr/kvm BRA
1733	U. Kapitalkostnad lokaler (övriga anläggningar), kr/kvm BRA
1734	U. Kapitalkostnad lokaler, kr/kvm BRA
1735	U. Kejsarsnitt vid okomplicerad graviditet, andel (%)
1736	U. Klientsäkerhet inom missbruks- och beroendevården, omdöme
1737	U. Klimatpåverkan/länsinvånare (kg CO2/inv)
1738	U. Knäproteser som inte omopereras inom 10 år, andel (%)
1739	U. Kollektivtrafikens utsläpp av koldioxid per körsträcka, g CO2/km
1740	U. Kommunstorlek, km2
1741	U. Kompetensutveckling lantmäteri, antal dagar
1742	U. Kompetensutveckling lantmäteri, antal dagar/anställd
1743	U. Kostnad AME för köp av externa tjänster, kr
1744	U. Kostnad avlösarservice enl. LSS, kr/brukare
1745	U. Kostnad avlösarservice enl. LSS, kr/inv 0-64 år
1746	U. Kostnad barn och ungdom 0-20 år, kr/utredning
1747	U. Kostnad boende barn enl LSS, kr/inv 0-64 år
1748	U. Kostnad boende barn i familjehem, kr/brukare
1749	U. Kostnad boende vuxna enl LSS, kr/inv 0-64 år
1750	U. Kostnad boendestöd enligt KPB, egen regi, kr/timme
1751	U. Kostnad boendestöd enligt KPB, kr/brukare 0-64 år
1752	U. Kostnad daglig verksamhet LSS enligt KPB, egen regi, kr/dag
1753	U. Kostnad ekonomiskt bistånd som andel av kommunens kostnader, (%)
1754	U. Kostnad elförbrukning lokaler (sjukhus kategori 1), kr/kvm BRA
1755	U. Kostnad elförbrukning lokaler (sjukhus kategori 2), kr/kvm BRA
1756	U. Kostnad elförbrukning lokaler (sjukhus kategori 3), kr/kvm BRA
1757	U. Kostnad elförbrukning lokaler (sjukhus), kr/kvm BRA
1758	U. Kostnad elförbrukning lokaler (vårdcentraler), kr/kvm BRA
1759	U. Kostnad elförbrukning lokaler (övriga anläggningar), kr/kvm BRA
1760	U. Kostnad elförbrukning lokaler, kr/kvm BRA
1761	U. Kostnad exkl lokalkostnad boende alla barn enl LSS, kr/brukare
1762	U. Kostnad exkl lokalkostnad boende vuxna enl LSS, kr/brukare
1763	U. Kostnad exkl lokalkostnad för särskilt boende enl SoL, kr/brukare
1764	U. Kostnad exkl lokalkostnad särskilt boende för barn, kr/brukare
1765	U. Kostnad familjehemsvård barn och unga, kr/person
1766	U. Kostnad familjehemsvård barn och unga, kr/vårddygn
1767	U. Kostnad familjehemsvård till barn och unga, kr/vårddygn
1768	U. Kostnad fastighetsbildning, kkr
1769	U. Kostnad fastighetsbildning, kr/ärende
1770	U. Kostnad fastighetsplaner, kkr
1771	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus kategori 1), kr/kvm BRA
1772	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus kategori 2), kr/kvm BRA
1773	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus kategori 3), kr/kvm BRA
1774	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (sjukhus), kr/kvm BRA
1775	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (vårdcentraler), kr/kvm BRA
1776	U. Kostnad fastighetsskötsel löpande och förebygg. Underhåll (övriga anläggningar), kr/kvm BRA
1777	U. Kostnad fastighetsskötsel löpande och förebygg. underhåll, kr/kvm BRA
1778	U. Kostnad fastighetstekniska uppdrag, kkr
1779	U. Kostnad för barn- och ungdomsvård, andel av kommunens totala kostnader (%)
1780	U. Kostnad för boende enl LSS, kr/inv 0-64 år
1781	U. Kostnad för insatser till personer med funktionsnedsättning som andel av total kostnad för socialtjänst, (%)
1782	U. Kostnad för kart och GIS uppdrag, kkr
1783	U. Kostnad för köp av AME:s arbetsgivarinriktade insatser som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1784	U. Kostnad för köp av arbetslivsinriktad rehabilitering som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1785	U. Kostnad för köp av coachning och vägledning som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1786	U. Kostnad för köp av kurser som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1787	U. Kostnad för köp av matchning som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1788	U. Kostnad för köp av praktik hos arbetsgivare som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1789	U. Kostnad för köp av validering som andel av totala kostnader för köp av externa tjänster inom AME, (%)
1790	U. Kostnad för mätningsuppdrag, kkr
1791	U. Kostnad för särskilt boende som andel av total kostnad för insatser till personer med funktionsnedsättning, (%)
1792	U. Kostnad för utbetalt ekonomiskt bistånd, kr/invånare
1793	U. kostnad för öppen verksamhet enl SoL kr/inv 0-64 år
1794	U. Kostnad för övrig verksamhet LSS, kr/inv 0-64 år
1795	U. Kostnad för övriga insatser i ordinärt boende enl SoL , kr/inv
1796	U. Kostnad försörjningsstöd, kr/utredning
1797	U. Kostnad förvaltning av geografisk information, kkr
1798	U. Kostnad förvaltning av geografisk information, kr/inv
1799	U. Kostnad förvaltning av geografisk information, kr/km2
1800	U. Kostnad förvaltning av ägda lokaler (sjukhus kategori 1), kr/kvm BRA
1801	U. Kostnad förvaltning av ägda lokaler (sjukhus kategori 2), kr/kvm BRA
1802	U. Kostnad förvaltning av ägda lokaler (sjukhus kategori 3), kr/kvm BRA
1803	U. Kostnad förvaltning av ägda lokaler (sjukhus), kr/kvm BRA
1804	U. Kostnad förvaltning av ägda lokaler (vårdcentraler), kr/kvm BRA
1805	U. Kostnad förvaltning av ägda lokaler (övriga anläggningar), kr/kvm BRA
1806	U. Kostnad förvaltning av ägda lokaler, kr/kvm BRA
1807	U. Kostnad GIS och kartrådgivning, kkr
1808	U. Kostnad GIS och kartrådgivning, kr/inv
1809	U. Kostnad GIS-samordning, kkr
1810	U. Kostnad GIS-samordning, kr/inv
1811	U. Kostnad grundkartor, kkr
1812	U. Kostnad gruppboende LSS för vuxna enligt KPB, egen regi, kr/dygn
1813	U. Kostnad handläggning av ekonomiskt bistånd till biståndshushåll, kr/biståndshushåll
1814	U. Kostnad hemtjänst enligt KPB, egen regi, kr/beviljad timme
1815	U. Kostnad hemtjänst enligt KPB, egen regi, kr/utförd timme
1816	U. Kostnad hemtjänst enligt KPB, kr/brukare 65-79 år
1817	U. Kostnad hemtjänst enligt KPB, kr/brukare 65+ år
1818	U. Kostnad hemtjänst enligt KPB, kr/brukare 80+ år
1819	U. Kostnad hemtjänst i ordinärt boende, kr/inv 0-64 år
1820	U. Kostnad husutstakning, kkr
1821	U. Kostnad HVB-vård barn och unga, kr/person
1822	U. Kostnad HVB-vård barn och unga, kr/vårddygn
1823	U. Kostnad HVB-vård till barn och unga, kr/vårddygn
1824	U. Kostnad i förhållande till andel elever som uppnått målen i åk. 9, kommunala skolor, kr/%
1825	U. Kostnad i förhållande till andel som ej fullföljer ett gymnasieprogram, kr/elev
1826	U. Kostnad individuellt behovsprövad öppenvård barn och unga, kr/person
1827	U. Kostnad inhyrda lokaler (sjukhus kategori 1), kr/kvm BRA
1828	U. Kostnad inhyrda lokaler (sjukhus kategori 2), kr/kvm BRA
1829	U. Kostnad inhyrda lokaler (sjukhus kategori 3), kr/kvm BRA
1830	U. Kostnad inhyrda lokaler (sjukhus), kr/kvm BRA
1831	U. Kostnad inhyrda lokaler (vårdcentraler), kr/kvm BRA
1832	U. Kostnad inhyrda lokaler (övriga anläggningar), kr/kvm BRA
1833	U. Kostnad inhyrda lokaler, kr/kvm BRA
1834	U. Kostnad insatser funktionsnedsatta enl HSL, kr/brukare
1835	U. Kostnad insatser funktionsnedsatta enl HSL, kr/inv 0-64 år
1836	U. Kostnad insatser funktionsnedsatta enl. SoL kr/inv 0-64 år
1837	U. Kostnad insatser för vuxna med missbruksproblem 21-64 år, kr/utredning
1838	U. Kostnad insatser i ordinärt boende enl SoL, kr/inv 0-64 år
1839	U. Kostnad insatser i ordinärt boende till personer 65+ enligt KPB, kr/invånare
1840	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare
1841	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 0-64 år
1842	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 65-79 år
1843	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 65+ år
1844	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/brukare 80+ år
1845	U. Kostnad insatser inom SoL/HSL och LSS enligt KPB, kr/invånare
1846	U. Kostnad kommunal förskola, kr/inskrivet barn
1847	U. Kostnad kompetensutveckling lantmäteri, kkr
1848	U. Kostnad kompetensutveckling lantmäteri, kkr/anställd
1849	U. Kostnad kontaktperson enl. LSS, kr/brukare
